AAPL,MSFT,IBM,WAB,AMZN,V,UNH,NVDA,AMD,JPM,COP,MS,KO,META,NFLX,NKE,Date
188.86473083496094,376.552001953125,151.32566833496094,116.27185821533203,147.72999572753906,252.69166564941406,535.4365234375,48.2274055480957,122.6500015258789,150.5341033935547,111.67249298095703,75.2104721069336,56.7061767578125,333.6952819824219,479.1700134277344,106.32308197021484,2023-11-27
189.4717559814453,380.6197814941406,151.40345764160156,114.63829040527344,147.02999877929688,251.49850463867188,532.42236328125,47.80653381347656,122.01000213623047,150.8780059814453,111.84757995605469,74.17807006835938,56.82258224487305,337.972412109375,479.0,107.10110473632812,2023-11-28
188.44679260253906,376.7907409667969,152.14273071289062,114.74786376953125,146.32000732421875,252.78115844726562,526.9556274414062,48.12544250488281,123.8499984741211,151.64450073242188,110.86510467529297,75.78939819335938,56.48308181762695,331.2027893066406,477.19000244140625,108.69654846191406,2023-11-29
189.02395629882812,376.85040283203125,154.23406982421875,116.1025161743164,146.08999633789062,255.2172088623047,544.67578125,46.75585174560547,121.16000366210938,153.37399291992188,112.4215087890625,76.5516128540039,57.138153076171875,326.1679382324219,473.9700012207031,108.59806060791016,2023-11-30
190.30767822265625,372.4743347167969,156.16978454589844,119.64855194091797,147.02999877929688,254.98854064941406,540.7915649414062,46.750850677490234,121.38999938964844,154.12081909179688,112.09077453613281,78.0471420288086,57.33369827270508,323.844970703125,465.739990234375,112.13565063476562,2023-12-01
188.50648498535156,367.1335144042969,156.70477294921875,119.47921752929688,144.83999633789062,252.98997497558594,541.8984985351562,45.49623107910156,118.56999969482422,155.25088500976562,111.40984344482422,78.35590362548828,57.265254974365234,319.0593566894531,453.8999938964844,113.7858657836914,2023-12-04
192.47703552246094,370.4951171875,156.98687744140625,118.39348602294922,146.8800048828125,253.15899658203125,543.85546875,46.556007385253906,118.37999725341797,155.23121643066406,110.05770874023438,77.35244750976562,57.35325241088867,317.3345642089844,455.1499938964844,114.04279327392578,2023-12-05
191.3824005126953,366.7953796386719,155.90713500976562,117.82572937011719,144.52000427246094,252.8408203125,543.134033203125,45.49323654174805,116.81999969482422,153.60000610351562,107.50907897949219,76.61917114257812,57.29458999633789,316.4970703125,446.7300109863281,114.73450469970703,2023-12-06
193.32290649414062,368.9336853027344,155.84878540039062,118.39348602294922,146.8800048828125,254.36212158203125,541.888671875,46.586002349853516,128.3699951171875,154.07168579101562,107.8301010131836,77.526123046875,57.43147659301758,325.6095886230469,452.0,113.44989013671875,2023-12-07
194.75587463378906,372.19586181640625,157.54132080078125,117.935302734375,147.4199981689453,254.2825469970703,543.3712158203125,47.49580764770508,128.9199981689453,155.77169799804688,109.01685333251953,79.3883056640625,57.30436706542969,331.7511291503906,453.760009765625,114.536865234375,2023-12-08
192.2382049560547,369.2817687988281,159.04901123046875,118.7321548461914,145.88999938964844,255.05810546875,537.3521118164062,46.61699676513672,134.41000366210938,156.34164428710938,109.10440826416016,79.90931701660156,57.724788665771484,324.3035583496094,459.8900146484375,117.20487976074219,2023-12-11
193.76077270507812,372.34503173828125,160.21629333496094,119.42941284179688,147.47999572753906,258.080810546875,539.3682861328125,47.64677429199219,137.61000061035156,157.7370147705078,108.03437805175781,80.66191101074219,58.09632110595703,333.21673583984375,463.0,118.2226791381836,2023-12-12
196.99493408203125,372.3350524902344,159.156005859375,121.05300903320312,148.83999633789062,260.88470458984375,542.6199951171875,48.07768630981445,138.19000244140625,158.2676544189453,108.80284881591797,82.62055969238281,58.59496307373047,333.73516845703125,479.9800109863281,119.73454284667969,2023-12-13
197.14418029785156,363.9409484863281,158.4654083251953,121.32195281982422,147.4199981689453,257.25555419921875,528.0219116210938,48.33962631225586,138.0,161.14686584472656,111.81839752197266,87.84043884277344,57.724788665771484,332.1698913574219,469.8299865722656,119.58633422851562,2023-12-14
196.6068115234375,368.7148742675781,157.80393981933594,121.6008529663086,149.97000122070312,256.55950927734375,524.938232421875,48.87950897216797,139.14999389648438,162.36534118652344,111.41956329345703,88.36145782470703,57.29458999633789,333.9146423339844,472.05999755859375,120.11004638671875,2023-12-15
194.93499755859375,370.6243896484375,158.30001831054688,122.18853759765625,154.07000732421875,256.8975830078125,520.42138671875,50.066253662109375,138.89999389648438,163.34800720214844,111.76976013183594,87.57027435302734,57.70523452758789,343.5854797363281,486.1199951171875,119.70491027832031,2023-12-18
195.9799041748047,371.2311096191406,157.1522216796875,125.3759765625,153.7899932861328,258.5083312988281,517.9406127929688,49.59335708618164,140.14999389648438,165.52952575683594,113.31644439697266,88.68949890136719,57.51946258544922,349.3082275390625,495.0199890136719,121.18714141845703,2023-12-19
193.88018798828125,368.60546875,155.6834259033203,124.41974639892578,152.1199951171875,255.6447296142578,509.9250183105469,48.10067367553711,135.47000122070312,163.6624755859375,113.51099395751953,87.9369125366211,56.32664108276367,348.2315368652344,489.2699890136719,119.99147033691406,2023-12-20
193.7308807373047,371.50958251953125,156.3935089111328,125.9736328125,153.83999633789062,258.0609130859375,513.8290405273438,48.9794921875,139.91000366210938,164.5959930419922,113.64718627929688,89.37454986572266,56.698177337646484,353.0270690917969,491.6099853515625,121.07844543457031,2023-12-21
192.6561737060547,372.5439453125,157.71640014648438,126.11307525634766,153.4199981689453,256.95721435546875,514.2540283203125,48.81952667236328,139.60000610351562,164.4977264404297,114.45457458496094,89.16229248046875,57.02082824707031,352.32916259765625,486.760009765625,106.76010131835938,2023-12-22
192.10885620117188,372.6235046386719,158.75721740722656,126.40193939208984,153.41000366210938,257.6830749511719,513.9774169921875,49.26842498779297,143.41000366210938,165.47056579589844,115.77751159667969,89.5771713256836,57.2554817199707,353.76483154296875,491.19000244140625,106.74032592773438,2023-12-26
192.2083740234375,372.0367126464844,159.00039672851562,126.6409912109375,153.33999633789062,257.4543762207031,516.7052001953125,49.406394958496094,146.07000732421875,166.4630584716797,115.26195526123047,90.36836242675781,57.402137756347656,356.755859375,491.7900085449219,105.86087036132812,2023-12-27
192.6362762451172,373.2401123046875,159.28248596191406,126.46170043945312,153.3800048828125,258.916015625,518.7907104492188,49.511375427246094,148.75999450683594,167.34747314453125,113.326171875,90.34906005859375,57.44124984741211,357.244384765625,490.510009765625,107.5308609008789,2023-12-28
191.5913848876953,373.9959716796875,159.0879364013672,126.40193939208984,151.94000244140625,258.8663024902344,520.3423461914062,49.511375427246094,147.41000366210938,167.1509246826172,112.90789031982422,89.9727554321289,57.61723709106445,352.8974914550781,486.8800048828125,107.28382110595703,2023-12-29
184.7349853515625,368.8540954589844,157.09385681152344,125.3958969116211,149.92999267578125,257.39471435546875,533.0626220703125,48.15766525268555,138.5800018310547,169.0966033935547,114.38646697998047,90.59991455078125,58.48741149902344,345.2505187988281,468.5,105.28775787353516,2024-01-02
183.35174560546875,368.5855712890625,155.73207092285156,124.1906509399414,148.47000122070312,256.5097961425781,535.7212524414062,47.55879211425781,135.32000732421875,168.35960388183594,116.6627197265625,88.67985534667969,58.62429428100586,343.43597412109375,470.260009765625,102.80748748779297,2024-01-03
181.02316284179688,365.94000244140625,156.47132873535156,123.50335693359375,144.57000732421875,258.1304626464844,539.07177734375,47.98770523071289,136.00999450683594,169.4768524169922,113.30671691894531,88.91142272949219,58.42874526977539,346.0780029296875,474.6700134277344,101.08809661865234,2024-01-04
180.29672241210938,365.75103759765625,154.81771850585938,124.99746704101562,145.24000549316406,258.2100524902344,531.1253662109375,49.086463928222656,138.5800018310547,170.3271484375,113.35535430908203,89.9631118774414,58.34074783325195,350.89349365234375,474.05999755859375,100.8707046508789,2024-01-05
184.65536499023438,372.6533508300781,156.74368286132812,125.91386413574219,149.10000610351562,261.0438232421875,530.275390625,52.24178695678711,146.17999267578125,170.07998657226562,111.38066101074219,90.22362518310547,58.77095031738281,357.5833740234375,485.0299987792969,102.3924560546875,2024-01-08
184.23741149902344,373.74737548828125,155.71261596679688,125.7544937133789,151.3699951171875,261.82928466796875,532.1038208007812,53.12860107421875,149.25999450683594,168.73532104492188,109.68804931640625,88.8245849609375,58.66340637207031,356.3570251464844,482.0899963378906,101.52288818359375,2024-01-09
185.2823028564453,380.68939208984375,156.8312225341797,125.74452209472656,153.72999572753906,263.05230712890625,531.3823852539062,54.33833694458008,148.5399932861328,169.0912628173828,108.1511001586914,88.26496887207031,58.85894775390625,369.3578796386719,478.3299865722656,102.54067993164062,2024-01-10
184.68521118164062,382.5393371582031,157.73585510253906,126.4915771484375,155.17999267578125,262.52532958984375,533.3986206054688,54.810237884521484,148.02000427246094,168.37937927246094,107.97600555419922,87.32905578613281,58.47763442993164,368.560302734375,492.2300109863281,104.64544677734375,2024-01-11
185.0135955810547,386.3584289550781,161.27655029296875,127.51754760742188,154.6199951171875,262.66448974609375,515.4401245117188,54.69825744628906,146.55999755859375,167.14346313476562,108.65693664550781,86.54752349853516,59.04471206665039,373.3658447265625,492.1600036621094,103.81539154052734,2024-01-12
182.73477172851562,388.14862060546875,162.4049072265625,127.65699768066406,153.16000366210938,263.7284240722656,513.1076049804688,56.369903564453125,158.74000549316406,166.09542846679688,105.6802978515625,82.94861602783203,58.65362548828125,366.35693359375,481.239990234375,100.51496887207031,2024-01-16
181.78939819335938,387.3529968261719,161.54891967773438,125.32617950439453,151.7100067138672,265.11053466796875,518.8302001953125,56.04097366333008,160.1699981689453,165.20556640625,104.63945007324219,81.44344329833984,58.65362548828125,367.26422119140625,480.3299865722656,99.62562561035156,2024-01-17
187.7104034423828,391.72906494140625,162.28817749023438,126.24256134033203,153.5,266.6119079589844,510.3302917480469,57.094749450683594,162.6699981689453,165.5318603515625,104.01689147949219,80.95136260986328,58.8198356628418,375.00091552734375,485.30999755859375,99.74420928955078,2024-01-18
190.62612915039062,396.50299072265625,166.8015594482422,127.50757598876953,155.33999633789062,269.3561706542969,497.6990051269531,59.47823715209961,174.22999572753906,168.38925170898438,104.93128204345703,82.34075164794922,58.497188568115234,382.2989501953125,482.95001220703125,100.57425689697266,2024-01-19
192.9447479248047,394.3547668457031,168.11474609375,128.07534790039062,154.77999877929688,269.65447998046875,507.0192565917969,59.64120101928711,168.17999267578125,168.19151306152344,105.11609649658203,82.71705627441406,58.24298095703125,380.6339416503906,485.7099914550781,99.36870574951172,2024-01-22
194.22845458984375,396.7317199707031,169.19447326660156,128.52357482910156,156.02000427246094,269.714111328125,509.51983642578125,59.86015701293945,168.4199981689453,167.0841522216797,105.04801177978516,83.6915512084961,58.51674270629883,384.043701171875,492.19000244140625,100.69284057617188,2024-01-23
193.55177307128906,400.3718566894531,169.18472290039062,128.9917449951172,156.8699951171875,270.1018981933594,507.2564697265625,61.34883499145508,178.2899932861328,168.57711791992188,106.68224334716797,84.49237823486328,57.59768295288086,389.5271911621094,544.8699951171875,99.56634521484375,2024-01-24
193.22340393066406,402.6692810058594,185.2345733642578,129.31048583984375,157.75,271.0564270019531,487.6572570800781,61.60377502441406,180.3300018310547,170.98959350585938,108.99740600585938,84.92656707763672,57.84211730957031,391.9997253417969,562.0,99.57621765136719,2024-01-25
191.48191833496094,401.7344055175781,182.3066864013672,129.4698486328125,159.1199951171875,266.41302490234375,497.3432312011719,61.017906188964844,177.25,170.33705139160156,109.17250061035156,84.64676666259766,58.04743576049805,392.9568786621094,570.4199829101562,101.53276824951172,2024-01-26
190.7952880859375,407.492919921875,182.0343475341797,130.68505859375,161.25999450683594,272.1004333496094,498.6676330566406,62.451595306396484,177.8300018310547,170.78196716308594,108.55966186523438,84.54063415527344,58.3994140625,399.816162109375,575.7899780273438,102.64937591552734,2024-01-29
187.12326049804688,406.3690490722656,182.74441528320312,132.16920471191406,159.0,275.5705261230469,497.7484130859375,62.760528564453125,172.05999755859375,174.2820587158203,110.94290924072266,85.3687973022461,58.56563186645508,398.8591003417969,562.8499755859375,102.9458236694336,2024-01-30
183.5010223388672,395.4189147949219,178.64927673339844,131.05361938476562,155.1999969482422,271.7027282714844,505.7838134765625,61.513797760009766,167.69000244140625,172.39358520507812,108.82231140136719,84.99854278564453,58.16476821899414,388.9689025878906,564.1099853515625,100.32722473144531,2024-01-31
185.94903564453125,401.5852355957031,181.80087280273438,132.87643432617188,159.27999877929688,275.4710998535156,501.23736572265625,63.01347732543945,170.47999572753906,171.77069091796875,108.34565734863281,84.58934020996094,59.6215705871582,393.5949401855469,567.510009765625,100.55449676513672,2024-02-01
184.94395446777344,408.9847717285156,180.72116088867188,133.7330322265625,171.80999755859375,275.600341796875,504.2913818359375,66.14580535888672,177.66000366210938,172.75941467285156,107.61608123779297,85.02777099609375,59.19137191772461,473.56414794921875,564.6400146484375,99.51692962646484,2024-02-02
186.76502990722656,403.4450378417969,178.41583251953125,133.3744659423828,170.30999755859375,274.0094909667969,497.1059875488281,69.31713104248047,174.22999572753906,172.53201293945312,106.97406768798828,83.6832275390625,58.702510833740234,458.0309143066406,562.0599975585938,98.49913787841797,2024-02-05
188.37713623046875,403.285888671875,178.40609741210938,134.21116638183594,169.14999389648438,275.1827697753906,504.7262878417969,68.20836639404297,167.8800048828125,173.125244140625,108.4818344116211,83.88783264160156,58.604740142822266,453.3550109863281,555.8800048828125,101.39442443847656,2024-02-06
188.48660278320312,411.7994079589844,178.7270965576172,135.96424865722656,170.52999877929688,277.79779052734375,513.3447875976562,70.08395385742188,170.94000244140625,173.45150756835938,109.26004791259766,83.7904052734375,58.65362548828125,468.18035888671875,559.2999877929688,102.56045532226562,2024-02-07
187.4019317626953,411.8590393066406,180.96510314941406,136.19334411621094,169.83999633789062,274.71966552734375,514.0366821289062,69.62605285644531,169.35000610351562,172.82862854003906,110.79701232910156,83.44940185546875,58.497188568115234,468.5891418457031,558.530029296875,102.54067993164062,2024-02-08
188.16912841796875,418.2640380859375,182.9086456298828,136.14353942871094,174.4499969482422,275.3671569824219,512.1883544921875,72.1175308227539,172.47999572753906,173.0362548828125,108.13165283203125,83.6832275390625,58.23320770263672,466.7048034667969,561.3200073242188,103.26203155517578,2024-02-09
186.4752655029297,413.0028076171875,182.7319793701172,136.5320281982422,172.33999633789062,274.0124206542969,511.61517333984375,72.23249816894531,171.91000366210938,173.8074493408203,108.07328033447266,84.6380615234375,58.370086669921875,467.492431640625,557.8499755859375,105.91028594970703,2024-02-12
184.37286376953125,404.1114196777344,180.3172607421875,135.86465454101562,168.63999938964844,274.7495422363281,510.83428955078125,72.1125259399414,171.5399932861328,172.29470825195312,106.7795181274414,81.81256103515625,58.02788162231445,458.73876953125,554.52001953125,103.75611114501953,2024-02-13
183.48606872558594,408.0173034667969,180.18966674804688,134.55979919433594,170.97999572753906,276.4928283691406,510.92333984375,73.88414764404297,178.6999969482422,174.04473876953125,107.11998748779297,81.841796875,57.96921920776367,471.8592834472656,579.3300170898438,105.07035064697266,2024-02-14
183.19712829589844,405.09783935546875,183.4288787841797,133.43423461914062,169.8000030517578,279.8996887207031,514.8174438476562,72.64240264892578,176.75999450683594,177.84144592285156,108.74627685546875,83.46888732910156,58.0767707824707,482.5770263671875,593.4600219726562,104.7936782836914,2024-02-15
181.65269470214844,402.6068420410156,184.18472290039062,133.7529754638672,169.50999450683594,277.48895263671875,515.4796142578125,72.59741973876953,173.8699951171875,177.0109100341797,108.32501220703125,84.27755737304688,58.06698989868164,471.899169921875,583.9500122070312,102.28376770019531,2024-02-16
180.90541076660156,401.3414001464844,180.0620574951172,133.87249755859375,167.0800018310547,274.09210205078125,514.9953002929688,69.43709564208984,165.69000244140625,177.70301818847656,107.31591796875,83.15711212158203,59.34781265258789,470.3338928222656,575.1300048828125,102.07624816894531,2024-02-20
181.66268920898438,400.73358154296875,176.3909149169922,135.52597045898438,168.58999633789062,275.6958923339844,515.8946533203125,67.45752716064453,164.2899932861328,178.85983276367188,110.57830810546875,83.2642822265625,59.87578201293945,467.1201477050781,573.3499755859375,104.02291107177734,2024-02-21
183.70529174804688,410.1695251464844,180.81788635253906,137.48117065429688,174.5800018310547,282.6590270996094,520.3720092773438,78.52115631103516,181.86000061035156,181.00535583496094,109.9415054321289,83.64425659179688,59.787784576416016,485.1849670410156,588.469970703125,103.83516693115234,2024-02-22
181.86195373535156,408.8642578125,182.30007934570312,137.9499969482422,174.99000549316406,282.50958251953125,521.1034545898438,78.80008697509766,176.52000427246094,181.9149932861328,109.24592590332031,84.32627868652344,59.836669921875,483.08905029296875,583.5599975585938,104.37864685058594,2024-02-23
180.50685119628906,406.0743408203125,180.73934936523438,137.34149169921875,174.72999572753906,283.0574645996094,519.205810546875,79.07503509521484,176.00999450683594,181.29208374023438,110.13744354248047,83.46888732910156,59.35758590698242,480.803466796875,587.6500244140625,103.30156707763672,2024-02-26
181.9715576171875,406.0145263671875,181.46571350097656,137.3614501953125,173.5399932861328,282.0812683105469,507.4442138671875,78.68411254882812,178.0,181.38107299804688,109.3438949584961,83.29351043701172,58.995826721191406,486.1031494140625,601.6699829101562,103.90433502197266,2024-02-27
180.76593017578125,406.253662109375,181.88780212402344,139.14706420898438,173.16000366210938,284.53179931640625,492.48046875,77.6463394165039,176.5399932861328,182.3005828857422,109.7651596069336,83.83912658691406,59.05449676513672,483.07904052734375,596.47998046875,103.11381530761719,2024-02-28
180.0983428955078,412.15240478515625,181.62277221679688,140.942626953125,176.75999450683594,281.55328369140625,487.8549499511719,79.09502410888672,192.52999877929688,183.9616241455078,110.25501251220703,83.82937622070312,58.68295669555664,489.17718505859375,602.9199829101562,102.69878387451172,2024-02-29
179.01226806640625,414.00567626953125,184.73439025878906,141.73068237304688,178.22000122070312,282.0712890625,483.8323059082031,82.26134490966797,202.63999938964844,183.20030212402344,111.92049407958984,84.2580795288086,58.2038688659668,501.3235168457031,619.3400268554688,101.03275299072266,2024-03-01
174.46871948242188,413.42779541015625,189.50489807128906,141.72071838378906,177.5800018310547,279.4513854980469,476.261474609375,85.21870422363281,205.36000061035156,184.5746307373047,109.37328338623047,87.72660827636719,58.47763442993164,497.22149658203125,615.8300170898438,98.71221160888672,2024-03-04
169.50665283203125,401.2018737792969,188.41534423828125,140.95260620117188,174.1199951171875,278.30584716796875,467.6429748535156,85.9495849609375,205.1300048828125,186.42355346679688,108.96180725097656,86.8399887084961,58.194095611572266,489.2669982910156,598.5,97.49243927001953,2024-03-05
168.51025390625,400.6438903808594,192.54782104492188,141.03240966796875,173.50999450683594,279.3517761230469,467.099365234375,88.68512725830078,210.6300048828125,187.3925018310547,109.71617126464844,83.45915222167969,58.223426818847656,495.1255798339844,597.6900024414062,96.81809997558594,2024-03-06
168.39068603515625,407.6686096191406,192.9208221435547,141.6409149169922,176.82000732421875,277.1901550292969,473.2074279785156,92.65345764160156,211.3800048828125,185.751220703125,110.45094299316406,83.92680358886719,58.11587905883789,511.1943054199219,608.510009765625,97.37344360351562,2024-03-07
170.1144561767578,404.7590637207031,192.34169006347656,142.1696014404297,175.35000610351562,278.9632873535156,472.8799743652344,87.5133285522461,207.38999938964844,186.09727478027344,110.7056655883789,84.8036880493164,58.194095611572266,504.9664306640625,604.8200073242188,98.33537292480469,2024-03-08
172.12718200683594,403.0651550292969,188.19940185546875,140.65335083007812,171.9600067138672,279.48126220703125,485.3625793457031,85.7596206665039,198.38999938964844,186.16647338867188,112.90998840332031,84.70626068115234,58.89805603027344,482.6498718261719,600.9299926757812,100.23941040039062,2024-03-11
172.60543823242188,413.7864685058594,194.1379852294922,142.7282257080078,175.38999938964844,282.828369140625,485.56103515625,91.89759826660156,202.75999450683594,187.69900512695312,112.68465423583984,84.81343078613281,59.15226364135742,498.77850341796875,611.0800170898438,99.34689331054688,2024-03-12
170.51303100585938,413.6071472167969,193.077880859375,141.96011352539062,176.55999755859375,284.043701171875,484.2214660644531,90.87276458740234,194.7899932861328,189.2216339111328,115.16328430175781,87.05433654785156,59.758453369140625,494.6065979003906,609.4500122070312,100.51708221435547,2024-03-13
172.37628173828125,423.69073486328125,189.8680877685547,140.50372314453125,178.75,285.30877685546875,485.2137451171875,87.92925262451172,187.05999755859375,185.85008239746094,117.34800720214844,86.81076049804688,59.625404357910156,490.8738708496094,613.010009765625,99.42623138427734,2024-03-14
171.9976348876953,414.9223937988281,187.5515594482422,139.47625732421875,174.4199981689453,281.9517517089844,487.0196533203125,87.822265625,191.05999755859375,188.15382385253906,117.60272216796875,86.1092529296875,59.01436996459961,483.1589050292969,605.8800048828125,98.81138610839844,2024-03-15
173.09368896484375,415.81915283203125,188.16012573242188,141.20199584960938,174.47999572753906,283.9540100097656,483.2788391113281,88.44017028808594,190.64999389648438,190.48721313476562,117.81826782226562,85.70004272460938,59.2607536315918,496.0138854980469,618.3900146484375,97.91886901855469,2024-03-18
175.44517517089844,419.8944396972656,189.77975463867188,141.7705841064453,175.89999389648438,286.24517822265625,489.50030517578125,89.38301849365234,181.4199981689453,191.60446166992188,119.54252624511719,86.14823150634766,59.35930633544922,495.2752990722656,620.739990234375,99.12872314453125,2024-03-19
178.0258331298828,423.7007141113281,190.3883514404297,142.50877380371094,178.14999389648438,288.16778564453125,490.40325927734375,90.35684967041016,179.72999572753906,194.11581420898438,119.43476104736328,89.0029525756836,59.87179183959961,504.5372314453125,627.6900024414062,99.43614196777344,2024-03-20
170.75213623046875,427.8258056640625,188.3662567138672,144.50384521484375,178.14999389648438,289.2535705566406,487.8829040527344,91.41967010498047,178.67999267578125,196.8150177001953,121.00227355957031,91.00028228759766,59.59584045410156,506.7729187011719,622.7100219726562,99.9815673828125,2024-03-21
171.65887451171875,427.19805908203125,187.32577514648438,143.426513671875,178.8699951171875,282.1709289550781,486.2754821777344,94.273193359375,179.64999389648438,194.4025421142578,120.53202056884766,89.58753967285156,59.61555099487305,508.58935546875,628.010009765625,93.07945251464844,2024-03-22
170.23403930664062,421.3392028808594,185.3135223388672,142.4788360595703,179.7100067138672,280.1287841796875,482.117919921875,94.98606872558594,178.6300048828125,192.6228485107422,123.66706085205078,88.79834747314453,59.526851654052734,502.0420837402344,627.4600219726562,92.9703598022461,2024-03-25
169.09814453125,420.133544921875,185.02886962890625,143.5561981201172,178.3000030517578,279.5211486816406,488.4981384277344,92.54547882080078,177.8699951171875,193.52256774902344,123.43192291259766,88.93473815917969,59.66482925415039,494.9259948730469,629.239990234375,91.81009674072266,2024-03-26
172.68516540527344,419.9143371582031,187.28652954101562,145.5113525390625,179.8300018310547,277.94720458984375,489.281982421875,90.23486328125,179.58999633789062,197.26983642578125,124.26465606689453,91.09770965576172,60.147743225097656,492.8999328613281,613.530029296875,93.34719848632812,2024-03-27
170.86175537109375,419.2069091796875,187.44357299804688,145.3218231201172,180.3800048828125,278.0069580078125,490.86962890625,90.34085083007812,180.49000549316406,198.04104614257812,124.69573211669922,91.74076080322266,60.29557418823242,484.6360168457031,607.3300170898438,93.19845581054688,2024-03-28
169.41697692871094,423.0430908203125,186.33438110351562,144.50384521484375,180.97000122070312,277.2100524902344,485.9083251953125,90.34784698486328,183.33999633789062,196.69638061523438,126.06729888916016,91.12693786621094,59.80280303955078,490.3948059082031,614.3099975585938,91.7902603149414,2024-04-01
168.2312774658203,419.9243469238281,185.40188598632812,145.5712127685547,180.69000244140625,277.36944580078125,454.59271240234375,89.43700408935547,178.6999969482422,196.61727905273438,128.0168914794922,90.32801055908203,59.28046798706055,496.4031066894531,614.2100219726562,90.19364929199219,2024-04-02
169.03834533691406,418.9378967285156,187.38467407226562,147.83563232421875,182.41000366210938,275.8951110839844,456.1802978515625,88.94908142089844,180.77000427246094,196.0635986328125,128.95741271972656,90.61055755615234,58.965091705322266,505.7548828125,630.0800170898438,89.57881164550781,2024-04-03
168.2113494873047,416.37713623046875,184.47918701171875,146.97775268554688,180.0,272.9465026855469,451.85406494140625,85.89059448242188,165.8300018310547,194.5718536376953,129.07496643066406,89.90904998779297,58.442752838134766,509.9267883300781,617.1400146484375,88.32928466796875,2024-04-04
168.96861267089844,423.9896545410156,185.65708923339844,150.12998962402344,185.07000732421875,276.0744323730469,452.2112731933594,87.99324798583984,170.4199981689453,196.3619384765625,130.8090362548828,90.09417724609375,58.649715423583984,526.3148193359375,636.1799926757812,88.10118865966797,2024-04-05
167.84268188476562,423.06298828125,186.32456970214844,149.09254455566406,185.19000244140625,276.69207763671875,452.4692687988281,87.11839294433594,169.89999389648438,197.38626098632812,129.7313690185547,90.8151626586914,58.413185119628906,518.2406005859375,628.4099731445312,89.25154876708984,2024-04-08
169.05828857421875,424.7469177246094,185.82395935058594,147.49649047851562,185.6699981689453,275.65606689453125,456.16046142578125,85.33968353271484,170.77999877929688,196.06358337402344,129.56480407714844,91.66281127929688,58.85668182373047,515.8951416015625,618.2000122070312,90.24323272705078,2024-04-09
167.17510986328125,421.73779296875,182.61416625976562,147.17724609375,185.9499969482422,273.4246520996094,446.5653076171875,87.02440643310547,167.13999938964844,194.39285278320312,130.12326049804688,89.29524230957031,58.06824493408203,518.8194580078125,618.5800170898438,88.2598648071289,2024-04-10
174.40892028808594,426.3909912109375,182.47674560546875,147.3468475341797,189.0500030517578,274.62005615234375,438.2998046875,90.6008071899414,170.5,194.35305786132812,130.22122192382812,84.60882568359375,58.19636535644531,522.1429443359375,628.780029296875,91.23491668701172,2024-04-11
