AAPL,MSFT,IBM,WAB,AMZN,V,UNH,NVDA,AMD,JPM,COP,MS,KO,META,NFLX,NKE,Date
223.087158203125,389.2243957519531,241.6077423095703,186.2213134765625,201.36000061035156,347.9771423339844,508.8743591308594,111.41597747802734,106.6500015258789,244.23130798339844,100.18851470947266,116.52887725830078,69.70600128173828,601.7105712890625,97.6719970703125,65.02767181396484,2025-03-27
217.1574249267578,377.48529052734375,239.4390411376953,181.1104736328125,192.72000122070312,341.0048828125,509.1900939941406,109.65619659423828,103.22000122070312,239.04393005371094,99.75003814697266,112.93509674072266,69.34141540527344,575.9078369140625,93.38500213623047,62.5471305847168,2025-03-28
221.37301635742188,374.087158203125,244.011962890625,180.67213439941406,190.25999450683594,348.57391357421875,516.7977905273438,108.36636352539062,102.73999786376953,241.45553588867188,102.33221435546875,114.24726867675781,70.5731430053711,575.5284423828125,93.25299835205078,62.73489761352539,2025-03-31
222.42941284179688,380.863525390625,245.66055297851562,182.97349548339844,192.1699981689453,344.4860534667969,516.1761474609375,110.13614654541016,102.77999877929688,239.8412322998047,102.6927490234375,113.3365707397461,70.81948852539062,585.1544799804688,92.83799743652344,63.999874114990234,2025-04-01
223.1270294189453,380.813720703125,245.30726623535156,185.21510314941406,196.00999450683594,344.46612548828125,516.2550659179688,110.4061050415039,102.95999908447266,241.96737670898438,103.38456726074219,116.79327392578125,70.2873764038086,583.0874633789062,93.552001953125,64.19752502441406,2025-04-02
202.49754333496094,371.8150329589844,238.9385986328125,172.93116760253906,178.41000366210938,337.56353759765625,533.2662353515625,101.78720092773438,93.80000305175781,225.10585021972656,92.81226348876953,105.68875885009766,72.11033630371094,530.8529663085938,91.70500183105469,54.92762756347656,2025-04-03
187.738037109375,358.5910949707031,223.22784423828125,160.34837341308594,171.0,311.44482421875,518.0805053710938,94.29813385009766,85.76000213623047,208.25930786132812,84.08157348632812,97.75696563720703,68.90784454345703,504.00177001953125,85.58599853515625,56.57802200317383,2025-04-04
180.84161376953125,356.61798095703125,221.55963134765625,160.81661987304688,175.25999450683594,310.6391906738281,517.7351684570312,97.6277084350586,83.63999938964844,212.37933349609375,83.47743225097656,98.8243179321289,67.37064361572266,515.505126953125,86.78299713134766,54.957271575927734,2025-04-07
171.8323974609375,353.3294372558594,216.89842224121094,159.62112426757812,170.66000366210938,306.6109619140625,545.7384643554688,96.28788757324219,78.20999908447266,214.7859649658203,80.54447937011719,98.22698974609375,67.41991424560547,509.7135314941406,87.04000091552734,52.644737243652344,2025-04-08
198.17234802246094,389.1347351074219,230.91148376464844,175.16281127929688,191.10000610351562,330.64093017578125,570.821044921875,114.31561279296875,96.83999633789062,232.0880889892578,89.16797637939453,109.3804702758789,68.92754364013672,584.9248657226562,94.5469970703125,58.623722076416016,2025-04-09
189.7710723876953,380.0264587402344,225.2591552734375,168.03952026367188,181.22000122070312,322.8630676269531,586.5099487304688,107.55646514892578,88.69999694824219,224.9275665283203,81.1583480834961,104.36679077148438,69.72571563720703,545.5018310546875,92.11699676513672,53.761474609375,2025-04-10
197.47471618652344,387.101806640625,231.07830810546875,171.10800170898438,184.8699951171875,331.6057434082031,591.5126342773438,110.9160385131836,93.4000015258789,233.9302215576172,84.17901611328125,105.87481689453125,70.38591766357422,542.7857666015625,91.8290023803711,53.751590728759766,2025-04-11
201.82984924316406,386.4640197753906,234.59140014648438,172.63230895996094,182.1199951171875,333.37615966796875,579.2673950195312,110.6960678100586,94.5,232.4644317626953,84.23748016357422,106.84425354003906,71.39100646972656,530.713134765625,93.12799835205078,54.759620666503906,2025-04-14
201.4511260986328,384.3912658691406,236.2007293701172,171.9448699951172,179.58999633789062,334.00274658203125,575.843505859375,112.18588256835938,95.29000091552734,230.88973999023438,83.52616882324219,108.1466293334961,70.80963134765625,520.767578125,97.62799835205078,54.186431884765625,2025-04-15
193.6079559326172,370.32025146484375,234.11056518554688,169.07565307617188,174.3300018310547,329.546875,577.274169921875,104.47685241699219,88.29000091552734,227.40354919433594,84.1497802734375,105.62020874023438,70.63226318359375,501.58526611328125,96.16300201416016,52.921451568603516,2025-04-16
