Date,PEA,QBTS,TradeClassic,Total
2025-07-14,2337.099937438965,102.2679702674112,110.78010038096726,2550.1480080873434
2025-07-15,2316.6999320983887,106.07561474189245,110.51490919219543,2533.2904560324764
2025-07-16,2308.150062561035,114.7632706671363,140.8072752600158,2563.7206084881873
2025-07-17,2329.849967956543,132.8027066532442,141.8304670326326,2604.4831416424195
2025-07-18,2346.3999519348145,132.2351761639983,141.89876629606516,2620.533894394878
2025-07-21,2351.6000061035156,128.34352526855838,142.10536532597672,2622.048896698051
2025-07-22,2336.650089263916,119.91160726308217,142.12958883782176,2598.69128536482
2025-07-23,2335.8500366210938,143.60096292967827,166.4982702756641,2645.949269826436
2025-07-24,2370.7000732421875,142.47386048762897,167.57881393165007,2680.7527476614664
2025-07-25,2336.6499786376953,135.6695083778867,167.17585818266133,2639.4953451982433
2025-07-28,2325.8500633239746,131.91250819984708,167.5362903255387,2625.2988618493605
2025-07-29,2679.4499740600586,130.74366033822656,167.9603279066929,2978.153962304978
2025-07-30,2711.9500846862793,123.98106161018018,167.6377293111,3003.5688756075597
2025-07-31,2691.7000465393066,128.4059725771102,167.2095868560874,2987.3156059725043
2025-08-01,2644.400005340576,119.1387044096625,165.35682940130712,2928.8955391515456
2025-08-04,2674.249984741211,143.61140540171854,191.6754218700114,3009.5368120129406
2025-08-05,2678.3999214172363,154.40778921371992,193.24971732290481,3026.057427953861
2025-08-06,2697.2000846862793,146.82114138031056,194.08330285974134,3038.104528926331
2025-08-07,2713.650032043457,143.9518305394648,193.58669208740866,3051.1885546703306
2025-08-08,2763.6000785827637,141.52021181168968,194.0786972246633,3099.1989876191165
2025-08-11,2767.5499687194824,153.39575715416922,220.9801635090667,3141.925889382718
2025-08-12,2759.6000366210938,158.45612914067033,222.9783426288614,3141.0345083906254
2025-08-13,2756.899974822998,163.0564664239086,222.74820931126158,3142.7046505581684
2025-08-14,2761.8499794006348,155.79815302168296,223.36057442610428,3141.008706848422
2025-08-15,2763.7000427246094,149.91994372924572,223.64998921101915,3137.2699756648744
2025-08-18,2738.900100708008,149.25625829512325,248.5221196102448,3136.678478613376
2025-08-19,2762.1000900268555,138.6926978245274,248.5673979229607,3149.3601857743433
2025-08-20,2769.000026702881,133.43719570129014,249.81664804998354,3152.2538704541544
2025-08-21,2763.499988555908,133.27953705300084,250.2944858433279,3147.074011452237
2025-08-22,2787.4500579833984,139.5861335864407,252.1039428424799,3179.1401344123187
2025-08-25,2735.299873352051,145.06305520416876,277.07266460216147,3157.4355931583814
2025-08-26,2629.100009918213,147.4063819062143,275.5845047936988,3052.090896618126
2025-08-27,2619.200029373169,149.13597689241672,276.81971979878136,3045.155726064367
2025-08-28,2624.6999340057373,155.49644116469017,276.7310146209294,3056.9273897913567
2025-08-29,2609.700044631958,150.30764556432064,276.14448639466093,3036.1521765909392
2025-09-01,2603.0000286102295,149.52652956913056,276.5515543326219,3029.078112511982
2025-09-02,2561.5499629974365,158.82964934978395,299.9028101515997,3020.28242249882
2025-09-03,2578.8500423431396,164.27202554321525,299.42929565345725,3042.551363539812
2025-09-04,2618.7999897003174,160.1433312992085,302.0281297012193,3080.971450700745
2025-09-05,2598.299970626831,168.400719787222,302.46401737184254,3069.1647077858956
2025-09-08,2624.1999340057373,163.9592384449676,301.2025384388436,3089.3617108895482
2025-09-09,2636.550037384033,179.94851918005182,325.47946302353296,3141.978019587618
2025-09-10,2668.599983215332,179.55476225015082,325.34799333477184,3173.5027388002545
2025-09-11,2689.1000022888184,184.27988296088378,326.03156713817293,3199.411452387875
2025-09-12,2680.6500129699707,198.38962936918833,328.0309918292971,3207.070634168456
2025-09-15,2714.150058746338,204.29603338693127,329.48472040960905,3247.9308125428784
2025-09-16,2663.5000534057617,220.3918225757765,372.8537487219385,3256.745624703477
2025-09-17,2667.700050354004,263.92092709850823,372.480567977208,3304.1015454297203
2025-09-18,2700.9999465942383,278.75103070484766,372.2706662546357,3352.021643553722
2025-09-19,2738.7000846862793,314.5904586663794,372.8096649914165,3426.100208344075
2025-09-22,2752.7000427246094,299.07378661723726,373.5384314074596,3425.312260749306
2025-09-23,2765.949920654297,371.94067218894907,418.4486284596307,3556.3392213028765
2025-09-24,2747.0499839782715,377.3805709782089,418.60638030810884,3543.0369352645894
2025-09-25,2724.3998947143555,367.83636913890393,419.3622764237532,3511.598540277013
2025-09-26,2791.8501052856445,367.79526243804077,422.0395775099619,3581.6849452336473
2025-09-29,2797.400074005127,351.77610930288165,421.36486136248885,3570.5410446704973
2025-09-30,2787.999988555908,340.9110050120697,420.5298638548663,3549.440857422844
2025-10-01,2829.400032043457,351.69822489795536,420.1278617538689,3601.226118695281
2025-10-02,2836.5000534057617,395.2162941242509,422.05138555009324,3653.7677330801057
2025-10-03,2855.650100708008,443.5355773020873,422.69740044006426,3721.8830784501597
2025-10-06,2777.849899291992,477.46428854119836,422.3921596916549,3677.7063475248456
2025-10-07,2774.200019836426,500.18828523045465,419.9964220371952,3694.384727104076
2025-10-08,2792.8000411987305,480.39054871998087,421.80371424365956,3694.994304162371
2025-10-09,2808.099941253662,479.082359669555,419.3324429002858,3706.514743823503
2025-10-10,2767.500011444092,456.9564523498369,414.4833000860036,3638.9397638799323
2025-10-13,0.0,0.0,0.0,0.0
2025-10-14,0.0,0.0,0.0,0.0
2025-10-15,0.0,0.0,0.0,0.0
2025-10-16,0.0,0.0,0.0,0.0
2025-10-17,0.0,0.0,0.0,0.0
2025-10-20,0.0,0.0,0.0,0.0
2025-10-21,0.0,0.0,0.0,0.0
2025-10-22,0.0,0.0,0.0,0.0
2025-10-23,0.0,0.0,0.0,0.0
2025-10-24,0.0,0.0,0.0,0.0
2025-10-27,0.0,0.0,0.0,0.0
2025-10-28,0.0,0.0,0.0,0.0
2025-10-29,0.0,0.0,0.0,0.0
2025-10-30,0.0,0.0,0.0,0.0
2025-10-31,0.0,0.0,0.0,0.0
2025-11-03,0.0,0.0,0.0,0.0
2025-11-04,0.0,0.0,0.0,0.0
2025-11-05,0.0,0.0,0.0,0.0
2025-11-06,0.0,0.0,0.0,0.0
2025-11-07,0.0,0.0,0.0,0.0
2025-11-10,0.0,0.0,0.0,0.0
2025-11-11,0.0,0.0,0.0,0.0
2025-11-12,0.0,0.0,0.0,0.0
2025-11-13,0.0,0.0,0.0,0.0
2025-11-14,0.0,0.0,0.0,0.0
2025-11-17,0.0,0.0,0.0,0.0
2025-11-18,0.0,0.0,0.0,0.0
