Date,PEA,QBTS,TradeClassic,Total
2025-01-03,,,-0.0004961135827716966,-0.004936956874682093
2025-01-06,,,0.0008936405636832,0.004301560149616886
2025-01-07,,,0.00021826793743741073,-0.003933191864857028
2025-01-08,,,0.0005696450853272906,-0.006772683389655264
2025-01-09,,,0.0005611081505447161,0.003632519185602191
2025-01-10,,-0.004793651185920341,-0.0006843681362070026,-0.0053931754125989715
2025-01-13,,-0.05661089524114213,-0.00045586342052748104,-0.008571044760654206
2025-01-14,,0.04479405354935115,0.0007872225795549499,0.007019873069519178
2025-01-15,,0.0557168772445644,0.001090020651033586,0.008172007843395956
2025-01-16,,0.003130626028812875,0.0004906570635242536,0.0004831898288337859
2025-01-17,,-0.020796245862859126,0.0006880080500606805,-0.003152425218924568
2025-01-20,,0.016863627072402017,-0.0001500482862446583,0.0028543579398906554
2025-01-21,,0.01721881098949747,0.0003013433310641178,-0.0007375409613255505
2025-01-22,,0.0008120747138511248,-0.00034865153155750256,-0.0019602669620209434
2025-01-23,,-0.004395880829859826,2.514976975698255e-05,-0.0017976648467843723
2025-01-24,,-0.002094466691880503,-0.00032667995864429965,0.0017118269768028234
2025-01-27,,-0.019502623786177325,0.0007607187015531631,-0.0023308341854377124
2025-01-28,,0.009844859808919144,-7.449952905708684e-05,0.0013007567949931994
2025-01-29,,-0.003818428430353412,0.000273751505808053,-0.003116654089247064
2025-01-30,,0.003493751705745559,0.000666845783519253,0.002391372971677696
2025-01-31,,0.009292148546642655,0.0001697150738272116,0.0024639496437501127
2025-02-03,,-0.0038429756562507605,-0.0008445366376233212,-0.0018824226196798076
2025-02-04,,0.0017857217667056557,0.0002224367199937722,0.0014734464326361576
2025-02-05,,0.009127750415465286,-0.00031931776384291785,-0.0012599333586242975
2025-02-06,,-0.005313923546648963,0.000545234122448289,-0.001085029717320961
2025-02-07,,-0.004822540254074579,-0.00012205926334608422,0.0005751516910174592
2025-02-10,,0.008163266922225134,0.00041642202974835884,-0.0020382638155075393
2025-02-11,,-0.01737976604092606,0.0006295184028561851,-0.0008224797049939612
2025-02-12,,0.016987369677486788,-9.515738969021854e-05,0.0009568541091345068
2025-02-13,,0.014132158449023484,0.0,-0.0015334213395790126
2025-02-14,,-0.0024501058638434297,-0.0003577951171131316,-0.0017506916181731118
2025-02-17,,0.0034399425799980445,0.0006265242925555648,0.0015466260012074221
2025-02-18,,-0.01278747211481406,0.00023676721099879123,-0.002076091589307671
2025-02-19,,0.019783406555798775,-0.001293468756733225,0.009796889849769822
2025-02-20,,0.013061651427037059,-0.00021969891560799437,0.005057735767004233
2025-02-21,,-0.0005020598873002263,0.0018913211595544374,-0.00259872090860997
2025-02-24,,-0.014534854871853133,0.00018650438546473797,0.0018264208460946833
2025-02-25,,-0.013787715025512114,-4.6375208118964833e-05,-0.002450246279989705
2025-02-26,,0.006221046564045829,0.0015093092219223404,0.0012388225061092612
2025-02-27,,-0.011840879715797352,0.0004003941379795653,-0.00216264108359695
2025-02-28,,-0.003351939807674968,0.0005935829199030516,-0.00087789904113434
2025-03-03,,-0.025807762186448636,0.0008425617166401488,-0.0012768276897943025
2025-03-04,,0.01864658927135296,-0.000505713121642149,-0.0014589396351748344
2025-03-05,,0.004447916672418139,4.279077057986528e-05,0.0025449703032263517
2025-03-06,,-0.010639558508630007,0.0016240728620682452,0.00031299489356467416
2025-03-07,,-0.004761398361590244,0.0006517065194681766,-0.0011528674053371672
2025-03-10,,-0.023965818419612428,-0.000439208256756465,-0.0011166088673048586
2025-03-11,,0.028231303298748477,-0.0002631098301879216,-0.0007125282746342125
2025-03-12,,0.030356299971249286,0.0006529268221224554,0.0020134655914811886
2025-03-13,,0.03630000349540174,0.0007200500056623899,1.849030440697392e-05
2025-03-14,,0.06543605753091221,0.00023474977521432809,0.0052271291276072395
2025-03-17,,0.0156658438292166,-0.0001359344109198033,0.004543438979467556
2025-03-18,,-0.0045536830523509745,0.0009361240723326854,-0.0028694864189116667
2025-03-19,,-0.0027074393685450732,-0.00020836104751270005,0.0002742686641863612
2025-03-20,,-0.01908747407124884,-0.00034323570179273715,-0.00094936996079927
2025-03-21,,0.00045207103913826567,-0.0002698874299117179,0.0009052162827064346
2025-03-24,,0.0036230462980228256,-5.832551623429117e-05,-0.00026945565243159387
2025-03-25,,-0.0014545550744122092,0.0006038381240202186,0.00047662076858593884
2025-03-26,-0.0005713889620494393,-0.006113382455559639,-0.00017203213556772946,-0.0005917392723123782
2025-03-27,-0.00016371579186115126,-0.004598645521617103,0.000345948117996467,-0.0007765996957764706
2025-03-28,-0.00053031700530631,-0.007114166593589699,0.00039923217469894,-0.0007140702303294969
2025-03-31,-0.0006324378071734527,-0.0010673156520097876,-0.0008447366068810951,-0.0020931073867965556
2025-04-01,0.00089206052854392,0.0007500492538798474,0.0007330056180460129,0.0017028222819992806
2025-04-02,9.229656093786957e-05,-0.0037940260291114483,0.0008671442534650578,-0.000657152524148132
2025-04-03,-0.002079770822905206,-0.007831469253527743,-0.0010637162951828984,-0.002471295838731934
2025-04-04,-0.0028943499972477658,-0.01620714582971075,-0.0034178260122227533,-0.0034189118094348613
2025-04-07,-0.002416046075206037,0.0030829284526640525,-0.002526747281553142,-0.0026194783029241686
2025-04-08,-2.319257910664666e-05,-0.008812549288413022,0.0013307266617466897,0.0016308261711617707
2025-04-09,-0.0009051352845944844,0.03315521923958115,-0.0009496558532520754,0.00032502855597416747
2025-04-10,0.0014766490367457722,-0.0009255506566856618,0.0022489589661497432,0.0028091307091548568
2025-04-11,0.0005715224572928765,-0.006136817112975355,0.0005112267303622692,0.00010480173762742027
2025-04-14,0.0015519021952928908,-0.0013218788358927544,0.0023075664368239998,0.0005884553638259925
2025-04-15,0.0014846842731554826,-0.005014417251454571,0.0007442876403439971,-0.0007693050472611331
2025-04-16,0.000721166155680034,-0.012061909148521502,0.0008994731431072802,-0.00019526833732459305
2025-04-17,4.0326863456756554e-05,0.00544422855714304,0.0007627650796959059,0.0009554233137858305
2025-04-22,0.0005437647940890808,-0.010737585308924923,0.0005628445580096336,-1.4512657179837266e-05
2025-04-23,0.0010697163441036426,0.027345990765541422,0.0006774864609609298,0.0015212935698227863
2025-04-24,0.0,0.009417273954964068,0.00045340020676104407,0.0004566675483136362
2025-04-25,0.0007285996976449709,-0.001300510036918475,0.0001374373930295781,0.0004634405549064024
2025-04-28,0.0009184889421849675,0.0010395036567635413,0.0003762050405565767,-1.7119216504100472e-05
2025-04-29,0.0004553018746918307,-0.011654331819361926,0.0001688708981490879,-0.0013387399558890385
2025-04-30,-0.0027282639194850665,-0.0040980830792841675,0.0007723864947807193,-0.0005672912296314872
2025-05-02,5.8923208688646386e-05,0.02585464137524508,0.0006871597385589416,0.000600948455204925
2025-05-05,0.0002156672434558524,-0.0073529440638926665,0.00039956051070072496,0.0009400726900927217
2025-05-06,3.8950747019503396e-05,-0.00484045995739764,0.00023645380081994385,-0.0006830303175334966
2025-05-07,0.0001556268866726793,-0.004187673711318808,0.000343951840480757,-5.3115189317502974e-05
2025-05-08,0.0006194851882727043,0.08864513835443182,0.00020080779290815063,0.006206881256520793
2025-05-09,0.00026587711131670296,0.005562059780669122,-0.00010736855200629158,0.0006387825460763589
2025-05-12,0.0006026789813338261,-0.002932271756970761,-0.00038492271634568085,-0.00035536556528718903
2025-05-13,7.392489182276363e-05,-0.0004131878945229145,-0.0003745957339412677,-0.000754486729503932
2025-05-14,0.0011431200247613241,0.001775520067237746,4.744348540569268e-05,0.00017131718711253666
2025-05-15,0.00026676214319477606,0.0005934680645181302,0.0007263094984680398,-0.00031217183536322025
2025-05-16,-0.00022920754660092104,0.013933571416629648,0.00016936746321879638,0.00026668152992186204
2025-05-19,0.00017763395925446797,0.003692881198217791,0.0004132451505830251,0.002685543840724566
2025-05-20,0.0009007304163598389,0.02464086619069262,0.0006033482923266045,0.002074194723451838
2025-05-21,-0.00015439215528934762,-0.005377223459006174,-8.859044337383227e-05,-0.0012455207372937492
2025-05-22,-8.620869634112941e-05,0.018167628097253356,7.405789260499128e-05,0.0051970894772671306
2025-05-23,-0.001193116205813274,-0.0010491771660814358,-0.00023635337516419503,0.0018612801045663364
2025-05-26,0.000730274493349819,0.0016227102392358023,0.0010429081872387208,0.010839274871717978
2025-05-27,-0.0001126323875537592,-0.005036508222717445,0.00010049167807900601,0.0035163903831061587
2025-05-28,-0.0007035392452603755,-0.0008508774251608036,-5.721577214246545e-05,-0.0028377760134440464
2025-05-29,0.00016066689031304956,-0.0029136308398132627,-0.00015766949338558985,0.00020326306317358891
2025-05-30,-1.6619394399200298e-05,-0.002944669654578151,0.0003027569013675715,-0.0022400377214092824
2025-06-02,0.0001902403326757787,0.0043670515852988045,4.277294651729272e-05,0.000461130787399365
2025-06-03,3.97315481736332e-05,0.0014165532756578155,-0.0007972330287952329,0.001142625766720274
2025-06-04,-1.650450540637441e-05,0.001464203529828557,0.0,6.687296541934796e-05
2025-06-05,0.00021452638739585445,-0.004932347986378033,0.00033723679661968616,-0.001453407169668798
2025-06-06,0.0001317054692171997,0.0073687090499169675,0.00036212651798529506,0.0007734492351556053
2025-06-09,0.0003885078942398084,0.0005646421797729132,-0.00010007088800870086,0.0012162557015914053
2025-06-10,-0.0009367211688403663,-0.0046850710348727235,-0.0005452432007219635,-0.002155376149086831
2025-06-11,-0.0001995780647883944,-0.002014746957839788,-4.392024349821096e-05,0.00020520627390465608
2025-06-12,4.057023010559097e-05,-0.0029033083159690455,-0.00017594330152686345,-0.0012821591798998979
2025-06-13,-0.0003918230269594619,-0.0035530314772910616,-0.0003393944599361802,-0.0006461453517961779
2025-06-16,0.0006423494761081369,0.003759181312558385,0.00026889451702304145,0.0018609679826247086
2025-06-17,-0.0005356414550033057,-0.002995398921529345,-0.0003218457156481633,0.000101909719849813
2025-06-18,9.254722942441425e-05,0.00011340802914969458,0.00013661261487895587,-0.0002872036961881587
2025-06-19,-0.0008559656625461025,0.0019503660870231934,-0.00018695446177654273,-0.0011301553891744933
2025-06-20,0.0001926912029312509,-0.0001879883237101523,0.0005730562235115087,9.111693700955641e-05
2025-06-23,-0.0003364297128454838,-0.0033471515835486066,-0.0010783671021044974,-0.0007960534140797229
2025-06-24,0.0008594917497567984,-0.0007111521789298577,0.00045993439422309027,0.0018031840447762782
2025-06-25,-0.00015309327897469085,-0.003803501065553182,-9.849980927935607e-05,0.0021969900236268837
2025-06-26,0.0002421142028015772,-0.0008677226127156752,0.0001485483441942243,0.001063965958251454
2025-06-27,0.0005319385604838492,-0.0027957313305393494,0.0003957678304052694,-0.0012198624863863467
2025-06-30,9.930696444949162e-06,0.006538099838881528,0.0003155823193061522,0.0013580267801601412
2025-07-01,-0.0002941432126754282,-0.0004412713195062931,-0.0003741163207417536,-0.0010878558821059826
