Date,0S1.F,19H.F,3V6.F,8TC.F,9A2.F,AAYA.F,AIR.PA,APC.F,BMTA.F,BRYN.DE,C6G.SG,CHQ1.MU,CMC.F,CSF.F,DAU0.F,DP4B.F,E3B.F,EL.PA,ENI.MI,FS5A.F,FVJ.MU,HRS.F,INN1.DE,ITB.F,LGI.DE,LIN.F,LTP.MU,MRE.F,OWQ.F,P5P.F,PGR.F,PHM7.F,PST.MI,RHM.DE,RIOA.F,SFW.F,STMPA.PA,TL0.F,TSFA.F,TTE.PA,WB2.F
2025-01-16,52.68000030517578,19.552000045776367,19.899999618530273,8.475000381469727,21.700000762939453,18.076000213623047,157.1999969482422,221.5500030517578,34.5,445.79998779296875,1.4579999446868896,243.0,245.4499969482422,146.35000610351562,203.0,1429.5,2.0859999656677246,240.1999969482422,13.944000244140625,21.1299991607666,11.501999855041504,207.89999389648438,15.956000328063965,30.600000381469727,2.740000009536743,418.79998779296875,33.5,17.5,13.170000076293945,36.0099983215332,61.5,49.7400016784668,14.295000076293945,686.0,58.0,21.81999969482422,24.18000030517578,401.0,211.0,57.380001068115234,194.64999389648438
2025-01-17,53.52000045776367,20.155000686645508,20.0,8.694999694824219,22.524999618530273,18.690000534057617,160.77999877929688,223.4499969482422,34.400001525878906,454.70001220703125,1.4505000114440918,249.0,249.3000030517578,148.25,203.8000030517578,1375.0,2.1640000343322754,244.10000610351562,14.092000007629395,21.530000686645508,11.652000427246094,211.0,15.881999969482422,30.579999923706055,2.740000009536743,424.6000061035156,33.70000076293945,17.899999618530273,13.414999961853027,35.86000061035156,62.0,50.290000915527344,14.430000305175781,686.0,59.5,21.780000686645508,24.670000076293945,414.6000061035156,205.5,57.470001220703125,196.25
2025-01-20,52.7599983215332,20.21500015258789,20.200000762939453,8.555000305175781,22.290000915527344,18.624000549316406,163.4199981689453,222.1999969482422,35.29999923706055,456.29998779296875,1.4220000505447388,246.5,253.75,150.14999389648438,204.1999969482422,1395.0,2.140000104904175,245.10000610351562,13.892000198364258,21.790000915527344,11.496000289916992,215.0,16.055999755859375,30.8700008392334,2.740000009536743,423.0,33.84000015258789,17.799999237060547,13.399999618530273,36.209999084472656,61.0,50.27000045776367,14.399999618530273,686.0,59.0,22.100000381469727,24.75,412.20001220703125,212.0,57.16999816894531,195.85000610351562
2025-01-21,52.86000061035156,20.235000610351562,20.200000762939453,8.609999656677246,22.5,18.56399917602539,163.3000030517578,213.0,35.20000076293945,452.95001220703125,1.4190000295639038,246.39999389648438,253.0500030517578,151.1999969482422,209.39999389648438,1397.5,2.119999885559082,250.0,13.72599983215332,21.540000915527344,11.607999801635742,211.6999969482422,16.055999755859375,30.799999237060547,2.740000009536743,424.79998779296875,34.18000030517578,17.700000762939453,13.015000343322754,36.70000076293945,60.5,49.20000076293945,14.460000038146973,686.0,59.5,22.0,24.674999237060547,402.5,211.0,56.63999938964844,196.10000610351562
2025-01-22,53.880001068115234,19.93199920654297,20.200000762939453,8.6850004196167,22.385000228881836,18.621999740600586,165.13999938964844,214.89999389648438,35.20000076293945,439.45001220703125,1.402500033378601,232.60000610351562,252.64999389648438,152.35000610351562,209.0,1391.0,2.119999885559082,253.5,13.675999641418457,21.450000762939453,11.473999977111816,208.89999389648438,15.758000373840332,30.889999389648438,2.740000009536743,427.6000061035156,33.41999816894531,17.799999237060547,12.774999618530273,35.709999084472656,59.0,48.72999954223633,14.390000343322754,717.7999877929688,59.0,21.739999771118164,24.540000915527344,398.29998779296875,214.5,56.380001068115234,198.64999389648438
2025-01-23,54.779998779296875,19.940000534057617,20.200000762939453,8.604999542236328,22.389999389648438,18.510000228881836,166.66000366210938,213.85000610351562,35.5,442.8999938964844,1.43149995803833,224.1999969482422,254.1999969482422,154.6999969482422,207.8000030517578,1390.0,2.0239999294281006,254.5,13.593999862670898,21.34000015258789,11.222000122070312,211.10000610351562,16.07200050354004,31.100000381469727,2.740000009536743,423.0,33.040000915527344,17.399999618530273,12.65999984741211,35.63999938964844,54.5,49.08000183105469,14.395000457763672,733.5999755859375,58.5,21.440000534057617,24.575000762939453,393.20001220703125,215.5,56.13999938964844,199.35000610351562
2025-01-24,54.97999954223633,20.014999389648438,20.399999618530273,8.949999809265137,22.270000457763672,18.402000427246094,167.0399932861328,212.3000030517578,35.099998474121094,439.45001220703125,1.4155000448226929,224.1999969482422,251.9499969482422,152.35000610351562,208.1999969482422,1397.0,1.99399995803833,256.1000061035156,13.407999992370605,21.399999618530273,11.326000213623047,207.3000030517578,16.07200050354004,31.5,2.740000009536743,421.0,32.29999923706055,17.200000762939453,12.765000343322754,35.5099983215332,51.5,49.45500183105469,14.329999923706055,733.5999755859375,59.5,21.5,24.295000076293945,387.3999938964844,212.5,55.84000015258789,198.9499969482422
2025-01-27,54.720001220703125,20.100000381469727,20.200000762939453,8.8149995803833,22.299999237060547,18.41200065612793,165.83999633789062,219.5,37.5,447.20001220703125,1.440500020980835,217.1999969482422,252.5,153.0,206.0,1366.0,2.0339999198913574,257.6000061035156,13.40999984741211,22.299999237060547,11.20199966430664,204.5,15.986000061035156,31.68000030517578,2.740000009536743,419.6000061035156,32.560001373291016,17.100000381469727,12.925000190734863,35.22999954223633,50.0,51.18000030517578,14.479999542236328,723.2000122070312,58.5,21.139999389648438,24.385000228881836,378.45001220703125,182.39999389648438,55.689998626708984,196.5
2025-01-28,54.86000061035156,20.170000076293945,20.799999237060547,8.795000076293945,22.135000228881836,18.784000396728516,166.8000030517578,229.0,37.79999923706055,451.54998779296875,1.4160000085830688,216.10000610351562,254.14999389648438,153.9499969482422,211.39999389648438,1392.0,2.00600004196167,259.5,13.432000160217285,21.959999084472656,11.25,208.60000610351562,15.991999626159668,31.889999389648438,2.740000009536743,419.3999938964844,33.20000076293945,16.899999618530273,12.774999618530273,35.0099983215332,52.0,50.72999954223633,14.46500015258789,732.2000122070312,57.0,21.31999969482422,23.594999313354492,383.20001220703125,193.8000030517578,55.75,196.1999969482422
2025-01-29,56.18000030517578,20.31999969482422,20.799999237060547,8.914999961853027,22.399999618530273,18.93600082397461,166.6199951171875,230.0,37.900001525878906,452.5,1.4244999885559082,216.10000610351562,257.3999938964844,153.5,210.1999969482422,1389.0,1.9559999704360962,263.29998779296875,13.449999809265137,22.1299991607666,11.347999572753906,208.0,16.143999099731445,31.90999984741211,2.740000009536743,421.3999938964844,33.20000076293945,17.0,12.779999732971191,34.709999084472656,53.5,50.5,14.520000457763672,742.4000244140625,57.0,21.459999084472656,23.780000686645508,374.54998779296875,194.0,55.79999923706055,197.39999389648438
2025-01-30,54.5,19.857999801635742,21.0,8.640000343322754,22.239999771118164,19.163999557495117,166.32000732421875,228.75,38.0,452.0,1.4194999933242798,217.3000030517578,258.75,155.0,215.0,1382.5,1.8029999732971191,265.1000061035156,13.63599967956543,21.670000076293945,11.482000350952148,201.10000610351562,16.142000198364258,32.099998474121094,2.740000009536743,426.0,33.02000045776367,16.799999237060547,12.845000267028809,35.02000045776367,54.0,49.165000915527344,14.654999732971191,747.0,57.0,21.040000915527344,21.239999771118164,384.6000061035156,199.60000610351562,56.15999984741211,202.10000610351562
2025-01-31,54.959999084472656,20.200000762939453,21.600000381469727,8.789999961853027,22.790000915527344,19.582000732421875,167.1199951171875,227.39999389648438,38.20000076293945,452.79998779296875,1.440500020980835,220.89999389648438,259.75,156.9499969482422,217.60000610351562,1421.5,1.7829999923706055,265.70001220703125,13.699999809265137,22.1299991607666,11.494000434875488,203.39999389648438,16.030000686645508,32.380001068115234,2.740000009536743,430.20001220703125,33.02000045776367,17.200000762939453,12.864999771118164,35.380001068115234,55.0,50.400001525878906,14.6899995803833,755.4000244140625,58.0,21.3799991607666,21.825000762939453,392.04998779296875,202.5,56.38999938964844,203.89999389648438
2025-02-03,52.439998626708984,20.6200008392334,21.200000762939453,8.819999694824219,22.94499969482422,19.420000076293945,166.5800018310547,222.0,38.599998474121094,450.0,1.399999976158142,223.39999389648438,258.8999938964844,155.9499969482422,210.0,1396.5,1.7009999752044678,264.0,13.630000114440918,22.350000381469727,11.069999694824219,204.1999969482422,15.814000129699707,32.939998626708984,2.740000009536743,440.20001220703125,33.2400016784668,16.899999618530273,13.09000015258789,34.08000183105469,55.0,51.47999954223633,14.515000343322754,764.0,57.5,21.639999389648438,21.165000915527344,372.75,194.8000030517578,55.970001220703125,198.0
2025-02-04,53.02000045776367,20.395000457763672,21.799999237060547,8.78499984741211,23.0,19.610000610351562,166.02000427246094,224.14999389648438,38.70000076293945,450.04998779296875,1.4045000076293945,223.1999969482422,257.6000061035156,157.3000030517578,217.60000610351562,1447.0,1.6799999475479126,268.70001220703125,13.784000396728516,22.540000915527344,11.185999870300293,204.1999969482422,16.054000854492188,33.060001373291016,2.740000009536743,441.20001220703125,33.34000015258789,17.100000381469727,13.154999732971191,33.880001068115234,54.5,50.65999984741211,14.5600004196167,758.2000122070312,57.5,21.579999923706055,21.639999389648438,376.3500061035156,197.0,57.02000045776367,198.9499969482422
2025-02-05,52.380001068115234,20.065000534057617,21.600000381469727,8.720000267028809,22.079999923706055,19.658000946044922,166.89999389648438,223.5,39.400001525878906,451.8500061035156,1.440000057220459,220.10000610351562,258.5,158.9499969482422,217.8000030517578,1513.0,1.6660000085830688,271.1000061035156,13.744000434875488,22.170000076293945,11.520000457763672,202.0,15.960000038146973,33.43000030517578,2.740000009536743,435.6000061035156,33.15999984741211,16.899999618530273,13.109999656677246,34.75,55.0,50.619998931884766,14.494999885559082,748.7999877929688,58.5,21.739999771118164,21.200000762939453,363.04998779296875,200.0,58.0099983215332,197.9499969482422
2025-02-06,54.7599983215332,20.0,22.799999237060547,8.78499984741211,22.184999465942383,19.715999603271484,167.89999389648438,223.60000610351562,39.900001525878906,459.1499938964844,1.4444999694824219,221.10000610351562,263.8500061035156,157.0,210.0,1543.0,1.7309999465942383,270.70001220703125,13.812000274658203,22.15999984741211,11.60200023651123,197.0,15.904000282287598,34.02000045776367,2.740000009536743,441.20001220703125,33.15999984741211,17.299999237060547,13.25,35.0,55.5,50.619998931884766,14.604999542236328,706.4000244140625,60.5,22.100000381469727,21.594999313354492,359.70001220703125,201.5,58.61000061035156,199.14999389648438
2025-02-07,54.599998474121094,20.19499969482422,21.799999237060547,8.699999809265137,21.875,19.986000061035156,166.9199981689453,220.5,40.0,460.45001220703125,1.4874999523162842,211.3000030517578,268.25,159.4499969482422,210.60000610351562,1532.0,1.7369999885559082,269.8999938964844,13.862000465393066,22.149999618530273,11.784000396728516,200.10000610351562,15.961999893188477,34.060001373291016,2.740000009536743,440.79998779296875,33.15999984741211,16.299999237060547,13.229999542236328,34.79999923706055,55.0,50.790000915527344,14.579999923706055,723.4000244140625,61.0,22.139999389648438,21.735000610351562,350.0,200.5,58.880001068115234,199.35000610351562
2025-02-10,54.619998931884766,19.799999237060547,22.0,8.800000190734863,22.06999969482422,19.847999572753906,167.44000244140625,221.1999969482422,40.70000076293945,457.20001220703125,1.4830000400543213,211.3000030517578,263.54998779296875,159.60000610351562,214.1999969482422,1540.5,1.7029999494552612,272.29998779296875,13.88599967956543,22.760000228881836,11.78600025177002,200.89999389648438,15.961999893188477,34.52000045776367,2.740000009536743,446.6000061035156,33.20000076293945,16.0,13.199999809265137,35.279998779296875,55.5,51.77000045776367,14.664999961853027,723.4000244140625,59.5,22.479999542236328,21.75,341.04998779296875,201.0,58.619998931884766,200.5
2025-02-11,54.97999954223633,20.104999542236328,22.0,8.789999961853027,22.014999389648438,20.0,167.22000122070312,224.1999969482422,40.900001525878906,454.8999938964844,1.5125000476837158,213.6999969482422,264.8999938964844,161.35000610351562,220.0,1649.0,1.7059999704360962,277.0,14.062000274658203,22.520000457763672,11.60200023651123,199.3000030517578,16.062000274658203,34.54999923706055,2.740000009536743,445.0,32.459999084472656,15.899999618530273,13.210000038146973,35.36000061035156,56.0,51.939998626708984,14.795000076293945,731.4000244140625,59.0,22.200000762939453,22.18000030517578,316.1499938964844,202.5,58.86000061035156,199.8000030517578
2025-02-12,52.5,20.030000686645508,22.0,8.765000343322754,21.81999969482422,19.964000701904297,169.8800048828125,227.14999389648438,40.79999923706055,451.95001220703125,1.5110000371932983,212.5,265.0,160.8000030517578,216.39999389648438,1650.0,1.7359999418258667,276.0,14.026000022888184,22.229999542236328,11.642000198364258,197.75,16.17799949645996,34.66999816894531,2.740000009536743,440.20001220703125,32.439998626708984,16.299999237060547,13.069999694824219,35.40999984741211,55.0,51.36000061035156,14.774999618530273,728.0,59.5,22.260000228881836,22.31999969482422,324.70001220703125,198.0,59.0099983215332,182.4499969482422
2025-02-13,52.459999084472656,20.05500030517578,22.399999618530273,8.795000076293945,22.059999465942383,19.781999588012695,169.97999572753906,230.5,37.0,456.04998779296875,1.500499963760376,202.8000030517578,263.1499938964844,163.89999389648438,217.39999389648438,1623.0,1.715000033378601,295.79998779296875,13.991999626159668,22.5,11.704000473022461,192.60000610351562,16.18199920654297,33.849998474121094,2.740000009536743,440.0,32.439998626708984,16.100000381469727,12.994999885559082,34.779998779296875,54.5,51.209999084472656,14.774999618530273,757.0,59.0,22.459999084472656,22.94499969482422,340.25,193.0,58.70000076293945,189.0
2025-02-14,53.34000015258789,19.908000946044922,22.0,8.8149995803833,22.100000381469727,19.93000030517578,168.52000427246094,232.5,37.29999923706055,459.6000061035156,1.5115000009536743,201.60000610351562,264.29998779296875,167.39999389648438,217.1999969482422,1572.5,1.3990000486373901,294.5,14.038000106811523,22.450000762939453,11.6899995803833,191.0,16.399999618530273,33.540000915527344,2.740000009536743,438.0,32.86000061035156,16.100000381469727,13.050000190734863,35.13999938964844,55.0,50.939998626708984,14.699999809265137,817.0,59.5,22.18000030517578,23.329999923706055,337.8500061035156,195.0,58.880001068115234,186.1999969482422
2025-02-17,53.97999954223633,20.40999984741211,22.0,8.920000076293945,22.114999771118164,20.135000228881836,170.5,232.5500030517578,36.900001525878906,460.1499938964844,1.5364999771118164,202.89999389648438,266.6000061035156,180.8000030517578,233.8000030517578,1628.0,1.378999948501587,294.1000061035156,14.076000213623047,22.850000381469727,11.70199966430664,192.75,16.40399932861328,33.45000076293945,2.740000009536743,440.20001220703125,32.86000061035156,15.899999618530273,13.3100004196167,34.70000076293945,54.5,50.90999984741211,14.829999923706055,931.5999755859375,61.0,22.260000228881836,23.21500015258789,333.29998779296875,196.1999969482422,58.900001525878906,183.10000610351562
2025-02-18,54.599998474121094,20.40999984741211,22.799999237060547,9.130000114440918,22.280000686645508,20.514999389648438,173.0,233.1999969482422,36.70000076293945,460.54998779296875,1.5390000343322754,203.60000610351562,267.20001220703125,185.9499969482422,233.39999389648438,1620.5,1.315000057220459,294.6000061035156,14.093999862670898,22.56999969482422,11.904000282287598,188.5500030517578,16.70800018310547,33.25,2.740000009536743,442.3999938964844,33.08000183105469,16.0,13.170000076293945,34.900001525878906,54.5,50.52000045776367,14.880000114440918,928.7999877929688,61.0,23.0,23.125,337.29998779296875,194.0,59.09000015258789,178.89999389648438
2025-02-19,54.68000030517578,20.864999771118164,22.200000762939453,9.020000457763672,22.239999771118164,20.5,168.9199981689453,234.89999389648438,36.70000076293945,465.0,1.5164999961853027,205.5,268.5,186.10000610351562,237.1999969482422,1628.5,1.309000015258789,293.8999938964844,14.053999900817871,22.799999237060547,11.682000160217285,188.64999389648438,16.40999984741211,33.56999969482422,2.740000009536743,443.0,33.099998474121094,16.100000381469727,13.204999923706055,34.68000030517578,55.0,51.220001220703125,14.604999542236328,932.7999877929688,61.0,22.65999984741211,24.94499969482422,344.45001220703125,193.0,58.709999084472656,180.0
2025-02-20,53.29999923706055,20.96500015258789,22.200000762939453,8.920000076293945,22.31999969482422,20.399999618530273,165.0800018310547,233.75,36.099998474121094,457.5,1.5104999542236328,208.60000610351562,254.8000030517578,181.89999389648438,235.0,1671.5,1.25600004196167,292.5,14.055999755859375,23.079999923706055,11.130000114440918,185.4499969482422,16.45199966430664,33.189998626708984,2.740000009536743,439.0,33.380001068115234,15.800000190734863,13.135000228881836,34.709999084472656,54.0,51.400001525878906,14.5600004196167,889.5999755859375,61.0,22.520000457763672,26.375,333.95001220703125,190.60000610351562,58.81999969482422,186.35000610351562
2025-02-21,52.91999816894531,20.954999923706055,21.600000381469727,8.930000305175781,22.155000686645508,20.725000381469727,160.0,234.75,36.099998474121094,461.54998779296875,1.4880000352859497,214.5,253.14999389648438,183.25,234.60000610351562,1676.0,1.2259999513626099,290.8999938964844,13.961999893188477,22.489999771118164,11.368000030517578,189.5,16.562000274658203,32.130001068115234,2.740000009536743,439.0,32.97999954223633,15.899999618530273,11.395000457763672,34.529998779296875,53.5,52.63999938964844,14.944999694824219,894.2000122070312,61.0,22.3799991607666,26.75,322.3999938964844,188.0,58.119998931884766,182.0500030517578
2025-02-24,50.599998474121094,20.684999465942383,21.600000381469727,9.130000114440918,22.204999923706055,20.56999969482422,164.33999633789062,236.3000030517578,36.20000076293945,474.3999938964844,1.406499981880188,209.60000610351562,249.89999389648438,188.4499969482422,242.39999389648438,1715.5,1.4490000009536743,287.3999938964844,14.03600025177002,22.600000381469727,11.211999893188477,190.39999389648438,16.507999420166016,33.11000061035156,2.740000009536743,439.79998779296875,32.91999816894531,15.800000190734863,11.149999618530273,34.40999984741211,52.5,52.65999984741211,14.984999656677246,951.4000244140625,60.5,22.34000015258789,26.43000030517578,317.3500061035156,183.0,58.060001373291016,173.10000610351562
2025-02-25,49.529998779296875,20.295000076293945,21.600000381469727,8.994999885559082,22.34000015258789,20.549999237060547,164.10000610351562,236.10000610351562,36.5,469.79998779296875,1.4105000495910645,209.60000610351562,244.0,192.75,247.39999389648438,1750.0,1.3930000066757202,279.3999938964844,14.137999534606934,22.56999969482422,10.998000144958496,192.5,16.6200008392334,33.02000045776367,2.740000009536743,444.6000061035156,33.119998931884766,15.800000190734863,11.404999732971191,34.29999923706055,53.0,53.29999923706055,14.975000381469727,952.7999877929688,58.5,22.0,25.80500030517578,286.5,179.1999969482422,57.470001220703125,172.85000610351562
2025-02-26,50.560001373291016,20.020000457763672,21.799999237060547,9.0,22.100000381469727,20.565000534057617,167.52000427246094,228.9499969482422,37.20000076293945,472.6000061035156,1.4140000343322754,207.1999969482422,247.0,193.35000610351562,246.8000030517578,1740.0,1.3420000076293945,282.3999938964844,14.27400016784668,22.18000030517578,10.355999946594238,194.25,16.95199966430664,33.310001373291016,2.740000009536743,442.0,33.119998931884766,16.0,11.635000228881836,34.43000030517578,54.0,52.79999923706055,15.300000190734863,970.0,58.5,22.260000228881836,25.15999984741211,277.79998779296875,185.39999389648438,57.7599983215332,174.25
2025-02-27,50.7599983215332,19.79199981689453,21.799999237060547,8.229999542236328,21.899999618530273,20.844999313354492,165.13999938964844,228.85000610351562,37.0,483.0,1.4149999618530273,208.60000610351562,251.8000030517578,196.8000030517578,246.1999969482422,1721.0,1.2400000095367432,288.3999938964844,14.074000358581543,21.610000610351562,10.342000007629395,197.0,17.0939998626709,33.689998626708984,2.740000009536743,446.0,33.119998931884766,16.200000762939453,11.545000076293945,34.439998626708984,53.0,52.709999084472656,15.390000343322754,1001.0,58.0,22.18000030517578,24.165000915527344,271.0,174.0,57.81999969482422,173.39999389648438
2025-02-28,50.880001068115234,19.947999954223633,22.200000762939453,8.475000381469727,22.399999618530273,21.139999389648438,165.6999969482422,232.0,37.5,488.04998779296875,1.4105000495910645,210.8000030517578,251.5,195.14999389648438,245.60000610351562,1680.0,1.1779999732971191,286.8999938964844,13.854000091552734,21.850000381469727,9.890999794006348,199.8000030517578,17.13800048828125,33.810001373291016,2.740000009536743,449.0,33.34000015258789,16.200000762939453,11.880000114440918,35.15999984741211,52.0,53.25,15.524999618530273,1006.5,57.5,22.139999389648438,23.729999542236328,280.54998779296875,173.39999389648438,57.779998779296875,173.64999389648438
2025-03-03,50.84000015258789,19.586000442504883,22.600000381469727,7.75,22.299999237060547,21.06999969482422,174.3800048828125,226.10000610351562,37.29999923706055,487.3500061035156,1.4005000591278076,219.0,250.14999389648438,236.10000610351562,302.0,1713.5,2.359999895095825,287.20001220703125,13.850000381469727,22.479999542236328,10.052000045776367,198.85000610351562,17.75200080871582,34.130001068115234,2.740000009536743,442.0,33.900001525878906,16.5,11.395000457763672,37.279998779296875,52.5,54.220001220703125,15.720000267028809,1144.5,59.0,22.3799991607666,23.770000457763672,265.0,164.1999969482422,58.16999816894531,177.10000610351562
2025-03-04,46.939998626708984,19.083999633789062,23.0,7.71999979019165,21.600000381469727,20.665000915527344,168.74000549316406,221.8000030517578,38.29999923706055,472.95001220703125,1.3910000324249268,207.6999969482422,238.1999969482422,248.0,303.0,1665.5,4.420000076293945,285.3999938964844,13.263999938964844,21.920000076293945,9.744999885559082,198.60000610351562,17.253999710083008,34.310001373291016,2.740000009536743,435.0,33.900001525878906,16.200000762939453,11.354999542236328,36.599998474121094,51.5,53.869998931884766,15.600000381469727,1122.0,59.5,21.899999618530273,21.799999237060547,255.25,170.60000610351562,56.61000061035156,171.60000610351562
