Date,0S1.F,19H.F,34Q0.F,3V6.F,8TC.F,9A2.F,AAYA.F,ACA.PA,AIR.PA,AMUN.PA,APC.F,BMTA.F,BRYN.DE,C6G.SG,CHQ1.MU,CMC.F,CSF.F,DAU0.F,DP4B.F,E3B.F,ENI.MI,FS5A.F,FVJ.MU,HRS.F,INN1.DE,ITB.F,LGI.DE,LIN.F,LTP.MU,MRE.F,OWQ.F,P5P.F,PGR.F,PHM7.F,PST.MI,RHM.DE,RIOA.F,RQ0.F,SFW.F,STMPA.PA,TL0.F,TSFA.F,TTE.PA,WB2.F
2025-01-16,49.36082458496094,18.02112197875977,0.7149999737739563,19.742595672607425,7.416665077209473,20.122718811035156,16.020580291748047,13.045360565185549,153.74403381347656,61.376243591308594,220.6818084716797,32.54961395263672,445.7999877929687,0.2852972149848938,241.2831268310547,241.03553771972656,144.68028259277344,199.90716552734375,479.6097717285156,2.0859999656677246,13.209301948547363,18.618661880493164,10.371500015258787,204.41744995117188,15.0327787399292,29.418092727661133,2.740000009536743,414.23382568359375,31.724124908447266,17.018728256225586,11.915567398071287,33.8231315612793,61.5,46.933982849121094,13.726384162902832,682.5454711914062,54.25419998168945,5.809999942779541,19.751070022583008,23.902734756469727,401.0,208.4611358642578,54.81903076171875,193.8190460205078
2025-01-17,50.14789581298828,18.5769100189209,0.6200000047683716,19.841806411743164,7.60919189453125,20.88775062561035,16.564762115478516,13.08748722076416,157.24533081054688,61.94192123413086,222.5743408203125,32.45526885986328,454.7000122070313,0.2838296294212341,247.24073791503903,244.81629943847656,146.55859375,200.69497680664065,461.3245544433594,2.1640000343322754,13.349504470825195,18.971120834350582,10.506757736206056,207.4655303955078,14.963059425354004,29.39886474609375,2.740000009536743,419.97064208984375,31.913515090942383,17.407726287841797,12.137231826782228,33.68224334716797,62.0,47.45295333862305,13.856014251708984,682.5454711914062,55.657325744628906,5.107999801635742,19.714862823486328,24.387115478515625,414.6000061035156,203.02731323242188,54.90501403808594,195.41221618652344
2025-01-20,49.4357795715332,18.632211685180664,0.6800000071525574,20.040224075317383,7.486675262451172,20.66983413696289,16.506267547607422,13.270038604736328,159.82730102539062,62.27190780639648,221.32923889160156,33.304386138916016,456.2999877929687,0.2782528400421142,244.75840759277344,249.18624877929688,148.43692016601562,201.0888671875,468.03472900390625,2.140000104904175,13.160041809082031,19.200218200683594,10.366090774536133,211.3985137939453,15.126991271972656,29.677661895751953,2.740000009536743,418.3880615234375,32.04609680175781,17.310476303100586,12.12366008758545,34.010990142822266,61.0,47.43408203125,13.8272066116333,682.5454711914062,55.18962097167969,5.547999858856201,20.0045223236084,24.466197967529297,412.2000122070313,209.44911193847656,54.61840057373047,195.01394653320312
2025-01-21,49.52947998046875,18.650646209716797,0.6399999856948853,20.040224075317383,7.534806728363037,20.86456871032715,16.45309066772461,13.26535701751709,159.70994567871094,61.611942291259766,212.1652984619141,33.21004104614258,452.9500122070313,0.2776657938957214,244.6591033935547,248.4988555908203,149.47494506835938,206.2096405029297,468.8735046386719,2.119999885559082,13.002788543701172,18.979930877685547,10.467082023620604,208.15379333496097,15.126991271972656,29.610366821289062,2.740000009536743,420.1684265136719,32.36807632446289,17.213228225708008,11.775331497192385,34.47123336791992,60.5,46.42444610595703,13.884820938110352,682.5454711914062,55.657325744628906,6.078000068664551,19.91400146484375,24.39205741882324,402.5,208.4611358642578,54.112056732177734,195.26287841796875
2025-01-22,50.48521423339844,18.371368408203125,0.5799999833106995,20.040224075317383,7.600441455841064,20.7579288482666,16.50449562072754,13.167059898376465,161.50949096679688,62.083343505859375,214.0578460693359,33.21004104614258,439.4500122070313,0.2744371294975281,230.95660400390625,248.1060333251953,150.61183166503906,205.8157501220703,466.6926879882813,2.119999885559082,12.955422401428224,18.9006290435791,10.34625244140625,205.40069580078125,14.846235275268556,29.69689178466797,2.740000009536743,422.9378967285156,31.648366928100582,17.310476303100586,11.55819034576416,33.54135513305664,59.0,45.98095703125,13.817605018615724,714.185302734375,55.18962097167969,6.107999801635742,19.678653717041016,24.258607864379883,398.2999877929687,211.9190216064453,53.8636589050293,197.8019561767578
2025-01-23,51.32850646972656,18.378742218017575,0.5199999809265137,20.040224075317383,7.530430316925049,20.762563705444336,16.405231475830078,13.335569381713867,162.99607849121094,62.36618423461914,213.0119781494141,33.493080139160156,442.8999938964844,0.2801117599010467,222.615966796875,249.6281585693359,152.9350128173828,204.634033203125,466.357177734375,2.0239999294281006,12.8777437210083,18.80370330810547,10.11902141571045,207.56385803222656,15.142066955566406,29.898780822753903,2.740000009536743,418.3880615234375,31.467405319213867,16.921478271484375,11.454144477844238,33.47560501098633,54.5,46.31121444702149,13.822406768798828,729.90576171875,54.72190856933594,5.943999767303467,19.40710067749023,24.2932071685791,393.2000122070313,212.906982421875,53.63437271118164,198.49899291992188
2025-01-24,51.51591110229492,18.4478702545166,0.5699999928474426,20.2386417388916,7.832347869873047,20.651287078857425,16.30950927734375,13.316845893859863,163.36770629882812,61.8947868347168,211.46804809570312,33.115692138671875,439.4500122070313,0.2769809365272522,222.615966796875,247.41864013671875,150.61183166503906,205.02793884277344,468.7057495117187,1.99399995803833,12.701543807983398,18.856569290161133,10.212799072265623,203.8275146484375,15.142066955566406,30.28332901000977,2.740000009536743,416.4098815917969,30.76262855529785,16.726978302001953,11.54914379119873,33.35349655151367,51.5,46.66505813598633,13.759991645812988,729.90576171875,55.657325744628906,5.869999885559082,19.461410522460938,24.016416549682617,387.3999938964844,209.94308471679688,53.34776306152344,198.10069274902344
2025-01-27,51.27228927612305,18.526216506958008,0.5149999856948853,20.040224075317383,7.714206218719482,20.67910385131836,16.318376541137695,13.37769603729248,162.194091796875,62.46046447753906,218.63983154296875,35.3800163269043,447.2000122070313,0.2818728685379028,215.66542053222656,247.958740234375,151.25440979003906,202.8614501953125,458.3049621582031,2.0339999198913574,12.70343780517578,19.64960289001465,10.10098648071289,201.0744171142578,15.061042785644531,30.456378936767575,2.740000009536743,415.0251159667969,31.01025390625,16.629728317260742,11.693904876708984,33.09050369262695,50.0,48.29274368286133,13.904024124145508,719.5581665039062,54.72190856933594,5.197999954223633,19.135543823242188,24.105384826660156,378.4500122070313,180.20526123046875,53.20446014404297,195.66114807128903
2025-01-28,51.403472900390625,18.590734481811523,0.5350000262260437,20.635478973388672,7.696704864501953,20.526100158691406,16.648073196411133,13.48535442352295,163.13299560546875,62.64902114868164,228.10260009765625,35.663055419921875,451.5499877929687,0.277078777551651,214.5731964111328,249.5790557861328,152.19357299804688,208.17916870117188,467.0281982421875,2.00600004196167,12.724279403686523,19.350013732910156,10.144268989562988,205.10574340820312,15.066695213317873,30.658266067504883,2.740000009536743,414.8273010253906,31.619792938232425,16.435230255126953,11.55819034576416,32.88386154174805,52.0,47.868125915527344,13.88962173461914,728.5128173828125,53.31878280639648,5.464000225067139,19.298479080200195,23.324443817138672,383.2000122070313,191.4680938720703,53.26177978515625,195.36244201660156
2025-01-29,52.64030075073242,18.728988647460938,0.449999988079071,20.635478973388672,7.801718711853027,20.771839141845703,16.78278923034668,13.546204566955566,162.95693969726562,62.55474090576172,229.0986785888672,35.75740432739258,452.5,0.2787420153617859,214.5731964111328,252.77061462402344,151.7487030029297,206.9974670410156,466.0216674804687,1.955999970436096,12.741331100463867,19.49980926513672,10.232636451721191,204.51577758789065,15.20989990234375,30.677494049072266,2.740000009536743,416.8055114746094,31.619792938232425,16.532480239868164,11.562714576721191,32.602081298828125,53.5,47.65110778808594,13.942434310913086,738.6614990234375,53.31878280639648,5.349999904632568,19.425201416015625,23.507322311401367,374.5499877929687,191.6656951904297,53.309547424316406,196.5572967529297
2025-01-30,51.06615447998047,18.30316162109375,0.492000013589859,20.83389663696289,7.561060428619385,20.62346649169922,16.984865188598633,13.649182319641112,162.66355895996094,64.20464324951172,227.85357666015625,35.851749420166016,452.0,0.2777636349201202,215.76470947265625,254.09632873535156,153.23158264160156,211.72433471679688,463.8408508300781,1.8029999732971191,12.917530059814451,19.094480514526367,10.353466033935549,197.7313690185547,15.208016395568848,30.860153198242188,2.740000009536743,421.3553466796875,31.4483585357666,16.337980270385742,11.6215238571167,32.89325714111328,54.0,46.39141845703125,14.072063446044922,743.23828125,53.31878280639648,5.449999809265137,19.04502868652344,20.99644660949707,384.6000061035156,197.19830322265625,53.65348434448242,201.2372589111328
2025-01-31,51.49716567993164,18.61838722229004,0.550000011920929,21.42915153503418,7.692329406738281,21.13348960876465,17.35533332824707,13.616416931152344,163.44595336914062,64.11035919189453,226.50885009765625,36.04044342041016,452.7999877929687,0.2818728685379028,219.3392639160156,255.078369140625,155.15933227539062,214.28472900390625,476.92572021484375,1.7829999923706057,12.978157997131348,19.49980926513672,10.364286422729492,199.9928436279297,15.102498054504396,31.12934112548828,2.740000009536743,425.5095825195313,31.4483585357666,16.726978302001953,11.639617919921877,33.23139572143555,55.0,47.55674743652344,14.105670928955078,751.5960083007812,54.25419998168945,5.72599983215332,19.352787017822266,21.57473945617676,392.0499877929687,200.06341552734375,53.87321472167969,203.0295562744141
2025-02-03,49.13594436645508,19.00550079345703,0.5099999904632568,21.032316207885746,7.718581676483154,21.277223587036133,17.211753845214844,13.490035057067873,162.91783142089844,63.308982849121094,221.13003540039065,36.41782760620117,450.0,0.2739479541778564,221.82159423828125,254.24362182617188,154.17074584960938,206.80050659179688,468.5379943847656,1.7009999752044678,12.911847114562988,19.693660736083984,9.98196029663086,200.77943420410156,14.89899444580078,31.667707443237305,2.740000009536743,435.4005432128906,31.65789222717285,16.435230255126953,11.84318733215332,32.010345458984375,55.0,48.5758171081543,13.937633514404297,760.1527099609375,53.786495208740234,5.599999904632568,19.588136672973633,20.92230796813965,372.75,192.45606994628903,53.471961975097656,197.1547393798828
2025-02-04,49.67940139770508,18.798118591308594,0.5400000214576721,21.62756729125977,7.687952995300293,21.32822608947754,17.380149841308594,13.625778198242188,162.37014770507812,63.308982849121094,223.2716064453125,36.512176513671875,450.0499877929687,0.2748284637928009,221.62301635742188,252.96701049804688,155.50535583496094,214.28472900390625,485.4811706542969,1.6799999475479126,13.057732582092283,19.861080169677734,10.086559295654297,200.77943420410156,15.12510871887207,31.7830753326416,2.740000009536743,436.3896179199219,31.753129959106445,16.629728317260742,11.901996612548828,31.822490692138672,54.5,47.80207824707031,13.980843544006348,754.3818969726562,53.786495208740234,5.656000137329102,19.53382682800293,21.391860961914062,376.3500061035156,194.6295928955078,54.47509765625,198.10069274902344
2025-02-05,49.0797233581543,18.493955612182617,0.4900000095367431,21.42915153503418,7.631070613861084,20.47509765625,17.422693252563477,13.738117218017578,163.2307891845703,63.49754333496094,222.62416076660156,37.172607421875,451.8500061035156,0.281775027513504,218.54493713378903,253.8508453369141,157.1365203857422,214.4816741943359,507.624755859375,1.6660000085830688,13.019840240478516,19.53505516052246,10.387731552124023,198.6162872314453,15.03654670715332,32.13878631591797,2.740000009536743,430.8506774902344,31.58169937133789,16.435230255126953,11.861282348632812,32.63965606689453,55.0,47.76433563232422,13.918428421020508,745.0292358398438,54.72190856933594,5.947999954223633,19.678653717041016,20.95690536499023,363.0499877929687,197.5934906005859,55.4209098815918,197.10496520996097
2025-02-06,51.30976486206055,18.434043884277344,0.449999988079071,22.619657516479492,7.687952995300293,20.572465896606445,17.474096298217773,14.00024127960205,164.20880126953125,64.48748016357422,222.7237548828125,37.64433288574219,459.1499938964844,0.2826555669307709,219.5378570556641,259.1046142578125,155.20877075195312,206.80050659179688,517.6900024414062,1.7309999465942385,13.084258079528809,19.52624130249023,10.461671829223633,193.70004272460935,14.983787536621094,32.705997467041016,2.740000009536743,436.3896179199219,31.58169937133789,16.82422637939453,11.987947463989258,32.874473571777344,55.5,47.76433563232422,14.024052619934082,702.8427734375,56.59274673461914,5.760000228881836,20.0045223236084,21.347375869750977,359.70001220703125,199.075439453125,55.99413299560547,198.29981994628903
2025-02-07,51.15984725952149,18.61377716064453,0.4600000083446502,21.62756729125977,7.61356782913208,20.284997940063477,17.71339225769043,14.17343044281006,163.25035095214844,64.29891967773438,219.63589477539065,37.73868560791016,460.4500122070313,0.2910696566104889,210.2826385498047,263.42547607421875,157.6308135986328,207.3913726806641,513.9994506835938,1.7369999885559082,13.13162326812744,19.517433166503903,10.625783920288086,196.7481231689453,15.03843116760254,32.744449615478516,2.740000009536743,435.9939880371094,31.58169937133789,15.851729393005373,11.969852447509766,32.68661880493164,55.0,47.92474365234375,14.000046730041504,719.7571411132812,57.06045150756836,5.599999904632568,20.040727615356445,21.48577117919922,350.0,198.0874786376953,56.25208282470703,198.49899291992188
2025-02-10,51.178592681884766,18.24970245361328,0.4040000140666961,21.825986862182617,7.701080322265625,20.465824127197266,17.59108543395996,14.135984420776367,163.75892639160156,64.9588851928711,220.583251953125,38.399112701416016,457.2000122070313,0.2901891469955444,210.2826385498047,258.80999755859375,157.77911376953125,210.9365234375,516.8512573242188,1.7029999494552612,13.154356956481934,20.054931640625,10.627586364746094,197.5347137451172,15.03843116760254,33.186683654785156,2.740000009536743,441.7307434082031,31.619792938232425,15.559979438781738,11.942709922790527,33.13746643066406,55.5,48.849464416503906,14.081665992736816,719.7571411132812,55.657325744628906,5.855999946594238,20.34848976135254,21.500598907470703,341.04998779296875,198.5814666748047,56.00368881225586,199.64407348632812
2025-02-11,51.51591110229492,18.53082275390625,0.3899999856948852,21.881610870361328,7.692329406738281,20.41482162475586,17.725801467895508,14.32789707183838,163.54376220703125,65.05316162109375,223.57489013671875,38.58780288696289,454.8999938964844,0.2959616184234619,212.67108154296875,260.1357116699219,159.50914001464844,216.6481475830078,553.2539672851562,1.7059999704360962,13.321084976196287,19.84345817565918,10.461671829223633,195.9615173339844,15.132645606994627,33.21552658081055,2.740000009536743,440.148193359375,30.91501235961914,15.462729454040527,11.951756477355955,33.212608337402344,56.0,49.00986862182617,14.20649528503418,727.7168579101562,55.18962097167969,5.260000228881836,20.09503936767578,21.925668716430664,316.1499938964844,200.06341552734375,56.23297500610352,198.94705200195312
2025-02-12,50.140621185302734,18.46169662475586,0.3980000019073486,21.881610870361328,7.670451164245605,20.23399543762207,17.693897247314453,14.35598087310791,166.14527893066406,65.38314056396484,226.51666259765625,38.49345779418945,451.9500122070313,0.2956680953502655,211.4768524169922,260.23394775390625,158.96542358398438,213.10299682617188,553.5894775390625,1.7359999418258667,13.286982536315918,19.587921142578125,10.497740745544434,194.43748474121097,15.24193286895752,33.33088684082031,2.740000009536743,435.4005432128906,30.89596176147461,15.851729393005373,11.825092315673828,33.25957489013672,55.0,48.462589263916016,14.18729019165039,724.333984375,55.657325744628906,5.730000019073486,20.149351119995117,22.064062118530273,324.70001220703125,195.61756896972656,56.376277923583984,181.671142578125
2025-02-13,50.1024169921875,18.48473739624023,0.3619999885559082,22.279457092285156,7.696704864501953,20.4565486907959,17.532590866088867,14.21087646484375,166.24307250976562,65.33600616455078,229.8573303222656,34.90827941894531,456.0499877929687,0.2936134934425354,201.8235626220703,258.4172058105469,162.03004455566406,214.0877685546875,544.5307006835938,1.715000033378601,13.254773139953612,19.825834274291992,10.553646087646484,189.3737640380859,15.245701789855955,32.542564392089844,2.740000009536743,435.20269775390625,30.89596176147461,15.657230377197266,11.75723648071289,32.66783142089844,54.5,48.32105255126953,14.18729019165039,753.1879272460938,55.18962097167969,6.193999767303467,20.330385208129883,22.681896209716797,340.25,190.677734375,56.080116271972656,188.19317626953125
2025-02-14,50.942867279052734,18.3492488861084,0.328000009059906,21.881610870361328,7.714206218719482,20.493642807006836,17.66376304626465,14.304491996765137,164.815185546875,64.72318267822266,231.85174560546875,35.19131851196289,459.6000061035156,0.2957659363746643,200.6293487548828,259.5465087890625,165.4901123046875,213.89080810546875,527.5875244140625,1.39900004863739,13.298349380493164,19.781776428222656,10.541022300720217,187.800537109375,15.451087951660156,32.244537353515625,2.740000009536743,433.2244873046875,31.295976638793945,15.657230377197266,11.806997299194336,33.0059700012207,55.0,48.066280364990234,14.115273475646973,812.8858032226562,55.657325744628906,6.099999904632568,20.076934814453125,23.062480926513672,337.8500061035156,192.65365600585935,56.25208282470703,185.40512084960935
2025-02-17,51.554107666015625,18.81194305419922,0.3499999940395355,21.881610870361328,7.806095600128174,20.507551193237305,17.84545135498047,14.35598087310791,166.75164794921875,65.28886413574219,231.9016265869141,34.81393814086914,460.1499938964844,0.3006578683853149,201.9230804443359,261.8051452636719,178.73724365234375,230.23789978027344,546.208251953125,1.378999948501587,13.33434772491455,20.134233474731445,10.55184268951416,189.521240234375,15.45485496520996,32.15801239013672,2.740000009536743,435.4005432128906,31.295976638793945,15.462729454040527,12.04223346710205,32.592689514160156,54.5,48.03797149658203,14.240102767944336,926.90869140625,57.06045150756836,6.228000164031982,20.149351119995117,22.94879913330078,333.29998779296875,193.83921813964844,56.27119445800781,182.31837463378903
2025-02-18,52.146244049072266,18.81194305419922,0.3100000023841858,22.677305221557617,7.989871025085449,20.660560607910156,18.182241439819336,14.571296691894531,169.19668579101562,65.90167999267578,232.5498046875,34.625244140625,460.5499877929687,0.3011470437049866,202.6197204589844,262.3943786621094,183.82847595214844,229.843994140625,543.6919555664062,1.315000057220459,13.351399421691896,19.887514114379883,10.733988761901855,185.39158630371097,15.741267204284668,31.965736389160156,2.740000009536743,437.5765380859375,31.50550079345703,15.559979438781738,11.915567398071287,32.780548095703125,54.5,47.66997528076172,14.288114547729492,924.122802734375,57.06045150756836,5.73199987411499,20.819185256958008,22.85983085632324,337.29998779296875,191.6656951904297,56.45270919799805,178.1362762451172
2025-02-19,52.22264862060547,19.2313175201416,0.4679999947547912,22.080535888671875,7.893607139587402,20.62346649169922,18.168947219848633,14.50108528137207,165.20639038085938,65.10030364990234,234.24505615234375,34.625244140625,465.0,0.2967443168163299,204.51055908203125,263.6709899902344,183.97677612304688,233.5861053466797,546.3760375976562,1.309000015258789,13.313506126403809,20.090177536010746,10.533808708190918,185.48989868164065,15.460509300231934,32.27337646484375,2.740000009536743,438.1699523925781,31.52455139160156,15.657230377197266,11.94723415374756,32.57390213012695,55.0,48.33049011230469,14.024052619934082,928.1026611328124,57.06045150756836,6.381999969482422,20.51142311096191,24.65896224975586,344.45001220703125,190.677734375,56.08966827392578,179.23159790039062
2025-02-20,50.904666900634766,19.323488235473633,0.5849999785423279,22.080535888671875,7.806095600128174,20.697650909423828,18.080318450927734,14.529170989990234,161.4508056640625,64.5817642211914,233.0982666015625,34.05916213989258,457.5,0.2955702543258667,207.59564208984375,250.2173767089844,179.82467651367188,231.41961669921875,560.8029174804688,1.25600004196167,13.315400123596191,20.336898803710938,10.03606414794922,182.343505859375,15.500080108642578,32.4322624206543,2.740000009536743,434.2135925292969,31.97476577758789,15.365480422973633,11.883901596069336,32.602081298828125,54.0,48.500335693359375,13.980843544006348,885.1201782226562,57.06045150756836,6.914000034332275,20.38469696044922,26.072566986083984,333.95001220703125,188.3065948486328,56.19475936889648,185.5544891357422
2025-02-21,50.541744232177734,19.314271926879883,0.4959999918937683,21.483762741088867,7.814846515655518,20.54464530944824,18.368362426757812,14.641510009765623,156.48248291015625,64.86460876464844,234.09548950195312,34.05916213989258,461.5499877929687,0.2911675274372101,213.4672393798828,248.5970458984375,181.15928649902344,231.02572631835935,562.3126831054688,1.22599995136261,13.226353645324709,19.81702041625977,10.25067138671875,186.32566833496097,15.603715896606444,31.396465301513672,2.740000009536743,434.2135925292969,31.59160423278809,15.462729454040527,10.309635162353516,32.433013916015625,53.5,49.670379638671875,14.350528717041016,889.697021484375,57.06045150756836,6.889999866485596,20.257970809936523,26.44326400756836,322.3999938964844,185.7378845214844,55.526004791259766,181.516357421875
